,0
0,2408
1,1007
2,2398
3,1706
4,448
5,1709
6,250
7,1698
8,910
9,33
10,1427
11,2208
12,2163
13,932
14,1357
15,2367
16,742
17,1175
18,876
19,363
20,148
21,1787
22,2451
23,2146
24,11
25,731
26,2465
27,2149
28,1252
29,2394
30,1671
31,260
32,1061
33,657
34,1805
35,172
36,1803
37,105
38,2346
39,2250
40,1537
41,1892
42,1314
43,1156
44,1072
45,380
46,2324
47,1123
48,2350
49,2055
50,646
51,671
52,600
53,546
54,1956
55,2302
56,1704
57,682
58,834
59,190
60,656
61,2129
62,1828
63,1684
64,1498
65,1935
66,970
67,1407
68,1140
69,2086
70,202
71,2446
72,78
73,1797
74,2242
75,2501
76,1479
77,2103
78,1316
79,975
80,542
81,1898
82,683
83,987
84,1564
85,2488
86,233
87,462
88,767
89,2410
90,1014
91,1374
92,177
93,562
94,729
95,2254
96,2278
97,1779
98,2017
99,287
100,1799
101,813
102,1200
103,2106
104,706
105,1874
106,319
107,2001
108,771
109,2468
110,2347
111,892
112,25
113,1462
114,1365
115,1526
116,2264
117,1331
118,639
119,2308
120,2348
121,1768
122,1023
123,809
124,1059
125,2207
126,1618
127,1937
128,41
129,819
130,539
131,1346
132,2006
133,1297
134,1442
135,451
136,382
137,1950
138,2198
139,1927
140,2015
141,1855
142,999
143,820
144,1318
145,1259
146,1294
147,1973
148,1016
149,2455
150,1223
151,1463
152,68
153,1601
154,1857
155,547
156,697
157,1994
158,935
159,988
160,1425
161,1283
162,1198
163,1480
164,2506
165,1284
166,28
167,1785
168,2277
169,787
170,2087
171,912
172,466
173,64
174,2128
175,2288
176,1392
177,2089
178,979
179,962
180,134
181,232
182,1735
183,1651
184,2063
185,1286
186,1697
187,824
188,127
189,1310
190,2153
191,1522
192,1483
193,921
194,652
195,2000
196,1863
197,2166
198,1988
199,2382
200,77
201,1822
202,879
203,455
204,2362
205,2056
206,2261
207,464
208,302
209,269
210,1744
211,63
212,1963
213,119
214,1972
215,61
216,610
217,1790
218,644
219,846
220,2454
221,306
222,640
223,2453
224,1532
225,900
226,1305
227,533
228,2404
229,367
230,307
231,1230
232,2276
233,728
234,1907
235,1125
236,253
237,1261
238,452
239,383
240,1155
241,2503
242,894
243,2505
244,810
245,420
246,1228
247,1754
248,1976
249,1786
250,798
251,1486
252,625
253,1375
254,1793
255,768
256,2305
257,1499
258,844
259,2042
260,2034
261,401
262,981
263,702
264,1544
265,1717
266,762
267,1173
268,2255
269,535
270,1082
271,758
272,1153
273,2220
274,131
275,277
276,2190
277,247
278,1319
279,494
280,327
281,1570
282,1248
283,1236
284,759
285,244
286,2011
287,2064
288,1464
289,2442
290,1900
291,1549
292,1883
293,1263
294,653
295,1496
296,2298
297,1783
298,1575
299,2487
300,541
301,566
302,2137
303,515
304,691
305,1189
306,1788
307,2111
308,1363
309,799
310,680
311,1100
312,1605
313,2033
314,1292
315,817
316,2150
317,53
318,2102
319,641
320,635
321,1481
322,666
323,1431
324,685
325,2494
326,1229
327,434
328,669
329,924
330,2107
331,111
332,955
333,629
334,1093
335,853
336,185
337,694
338,2142
339,265
340,1583
341,349
342,173
343,1713
344,1991
345,1777
346,1272
347,2044
348,62
349,1982
350,1908
351,1652
352,2120
353,2411
354,2122
355,2265
356,2423
