,0
0,278
1,424
2,2204
3,2273
4,1770
5,1540
6,1816
7,787
8,2415
9,2083
10,204
11,2301
12,1691
13,1637
14,998
15,1704
16,1348
17,1688
18,1813
19,274
20,1857
21,2473
22,2371
23,608
24,1343
25,2191
26,1521
27,122
28,883
29,1686
30,775
31,246
32,1491
33,2263
34,1315
35,119
36,1382
37,1994
38,911
39,1477
40,1142
41,857
42,61
43,680
44,578
45,1674
46,1541
47,9
48,1496
49,2294
50,1164
51,1017
52,2192
53,234
54,15
55,545
56,367
57,782
58,912
59,1751
60,1145
61,1305
62,838
63,1750
64,1053
65,2463
66,747
67,2385
68,627
69,1316
70,653
71,2351
72,2512
73,2240
74,245
75,2121
76,1148
77,922
78,2436
79,1646
80,1095
81,2472
82,1223
83,1036
84,1140
85,2101
86,2316
87,2226
88,593
89,1795
90,915
91,1522
92,2439
93,4
94,1461
95,1383
96,563
97,2380
98,1259
99,2509
100,1273
101,1480
102,1321
103,2369
104,339
105,1231
106,1364
107,1779
108,561
109,1203
110,658
111,420
112,1038
113,1425
114,644
115,29
116,1749
117,700
118,73
119,2254
120,823
121,1631
122,530
123,1783
124,319
125,1042
126,90
127,1796
128,1009
129,2505
130,5
131,1208
132,1577
133,340
134,797
135,392
136,40
137,2375
138,1608
139,1227
140,1528
141,552
142,763
143,207
144,357
145,726
146,1974
147,2229
148,735
149,753
150,2305
151,637
152,136
153,1281
154,1683
155,1658
156,1262
157,2332
158,785
159,705
160,1659
161,1578
162,1990
163,425
164,1349
165,1426
166,611
167,2498
168,2382
169,1327
170,1339
171,553
172,1150
173,628
174,2049
175,1687
176,1458
177,1369
178,1869
179,621
180,2063
181,795
182,1552
183,2400
184,2308
185,592
186,2450
187,1666
188,1574
189,2165
190,2331
191,1611
192,1032
193,411
194,512
195,433
196,720
197,1074
198,1117
199,191
200,1859
201,860
202,1125
203,601
204,2353
205,2234
206,1156
207,1389
208,1499
209,1792
210,2459
211,2224
212,1618
213,164
214,942
215,840
216,1511
217,1777
218,219
219,2502
220,199
221,2096
222,1357
223,1097
224,605
225,1878
226,1354
227,1542
228,480
229,1269
230,72
231,698
232,832
233,2507
234,1524
235,2384
236,822
237,2145
238,2004
239,2266
240,1046
241,880
242,2300
243,743
244,1532
245,1397
246,2166
247,149
248,2432
249,1738
250,1902
251,371
252,1785
253,829
254,2052
255,1068
256,618
257,847
258,745
259,1355
260,1330
261,1332
262,1730
263,2259
264,1131
265,51
266,412
267,2357
268,38
269,1278
270,865
271,507
272,636
273,2141
274,1303
275,1304
276,444
277,1538
278,2326
279,661
280,1692
281,825
282,111
283,1378
284,416
285,467
286,289
287,501
288,22
289,995
290,183
291,315
292,2203
293,537
294,1463
295,936
296,2409
297,662
298,2315
299,1252
300,2080
301,722
302,126
303,1198
304,2482
305,1307
306,1081
307,531
308,1221
309,74
310,811
311,2024
312,2046
313,220
314,1825
315,1393
316,724
317,1557
318,174
319,1755
320,1773
321,1789
322,409
323,361
324,1969
325,971
326,472
327,282
328,1801
329,1986
330,500
331,2102
332,84
333,1819
334,1055
335,2022
336,1724
337,2265
338,2129
339,2448
340,604
341,689
342,1504
343,2006
344,1501
345,436
346,1731
347,1065
348,85
349,1513
350,1971
351,359
352,549
353,924
354,1159
355,1282
356,721
357,2107
358,522
359,2149
360,573
361,1843
362,997
363,1005
364,180
365,218
366,1938
367,758
368,1119
369,2155
370,1925
371,1082
372,285
373,562
374,2508
375,1616
376,615
377,2216
378,2119
379,1220
380,1653
381,1651
382,157
383,765
384,2113
385,2319
386,1420
387,2093
388,544
389,766
390,2217
391,499
392,2451
393,2070
394,686
395,1699
396,1844
397,1952
398,1466
399,2028
400,1025
401,845
402,1234
403,1941
404,807
405,791
406,2200
407,925
408,1160
409,2105
410,1206
411,1607
412,1437
413,1439
414,516
415,334
416,1805
417,307
418,1468
419,1928
420,2021
421,962
422,767
423,1243
424,2187
425,2416
426,1619
427,2205
428,1196
429,1927
430,304
431,534
432,2199
433,2245
434,567
435,332
436,1662
437,1847
438,1937
439,2232
440,2100
441,2222
442,1887
443,1041
444,1623
445,2341
446,2318
447,727
448,1781
449,967
450,772
451,2340
452,996
453,1834
454,187
455,2120
456,492
457,378
458,1826
459,1581
460,229
461,2071
462,739
463,2483
464,1908
465,2489
466,1508
467,1242
468,672
469,375
470,1472
471,106
472,1128
473,346
474,487
475,1934
476,2185
477,30
478,63
479,972
480,2051
481,2122
482,710
483,1562
484,2443
485,692
486,42
487,1019
488,2097
489,575
490,251
491,79
492,28
493,141
494,263
495,1846
496,801
497,1108
498,1997
499,1247
500,1011
501,445
502,717
503,485
504,77
505,446
506,1235
507,1090
508,713
509,1004
510,893
511,2405
512,1279
513,1353
514,842
515,1363
516,2474
517,86
518,443
519,1003
520,2056
521,2365
522,1888
523,524
524,2391
525,1133
526,1006
527,422
528,2339
529,1884
530,1587
531,945
532,200
533,2401
534,1395
535,373
536,2467
537,1253
538,1717
539,746
540,1509
541,261
542,2206
543,1173
544,566
545,792
546,402
547,2427
548,2469
549,337
550,1157
551,1000
552,2500
553,907
554,478
555,1192
556,1320
557,457
558,1331
559,1232
560,1362
561,1762
562,2016
563,365
564,695
565,1287
566,252
567,843
568,2486
569,255
570,1103
571,2366
572,1544
573,1628
574,448
575,1213
576,442
577,1951
578,227
579,526
580,564
581,1275
582,920
583,308
584,740
585,1973
586,2324
587,286
588,1069
589,2235
590,2462
591,1917
592,1165
593,1535
594,2062
595,2277
596,957
597,2
598,2236
599,209
600,1892
601,2088
602,1784
603,2089
604,293
605,440
606,2023
607,1940
608,597
609,1408
610,898
611,679
612,979
613,1299
614,2367
615,1184
616,287
617,2057
618,1712
619,41
620,2221
621,2238
622,309
623,297
624,140
625,1487
626,1033
627,1748
628,2490
629,1410
630,2307
631,1716
632,1993
633,56
634,1346
635,1693
636,1264
637,2454
638,1754
639,1820
640,2272
641,1224
642,841
643,1250
644,1536
645,161
646,1094
647,799
648,2290
649,556
650,356
651,908
652,311
653,2038
654,2032
655,1430
656,257
657,1066
658,1296
659,1337
660,906
661,98
662,1473
663,8
664,454
665,2161
666,1497
667,1585
668,236
669,328
670,784
671,2278
672,684
673,1613
674,1983
675,2285
676,2030
677,899
678,1610
679,1554
680,1979
681,961
682,1564
683,405
684,1537
685,1391
686,750
687,1530
688,2213
689,11
690,2014
691,2338
692,1435
693,2035
694,1214
695,2033
696,2435
697,1703
698,2198
699,1266
700,685
701,1514
702,676
703,1648
704,576
705,1967
706,1918
707,1876
708,330
709,584
710,1093
711,2040
712,1387
713,878
714,195
715,1044
716,419
717,349
718,1152
719,1837
720,2067
721,2330
722,474
723,1416
724,1921
725,572
726,1621
727,1515
728,712
729,1728
730,2153
731,630
732,1580
733,762
734,846
735,699
736,1288
737,1411
738,2208
739,83
740,2055
741,641
742,1199
743,2042
744,325
745,170
746,44
747,379
748,1523
749,1714
750,2074
751,761
752,571
753,1129
754,1982
755,1942
756,2407
757,2358
758,716
759,438
760,1386
761,707
762,999
763,1661
764,1464
765,1520
766,757
767,1460
768,879
769,2157
770,326
771,1478
772,1671
773,342
774,2260
775,276
776,2410
777,914
778,1341
779,2045
780,1852
781,130
782,105
783,381
784,3
785,2335
786,364
787,1114
788,205
789,539
790,239
791,827
792,812
793,1154
794,1565
795,2283
796,413
797,273
798,385
799,237
800,1455
801,24
802,1877
803,2069
804,800
805,459
806,1849
807,831
808,965
809,1037
810,1134
811,1390
812,610
813,1529
814,777
815,1998
816,2311
817,2444
818,1230
819,613
820,265
821,2349
822,634
823,260
824,732
825,1791
826,2009
827,736
828,1732
829,240
830,377
831,1586
832,382
833,2398
834,231
835,1099
836,824
837,614
838,793
839,279
840,2167
841,776
842,955
843,568
844,465
845,2085
846,350
847,1244
848,1471
849,1915
850,1086
851,2116
852,2128
853,2424
854,1135
855,1318
856,1903
857,1828
858,1029
859,946
860,973
861,759
862,171
863,585
864,1178
865,1285
866,81
867,1280
868,2197
869,1782
870,2251
871,2017
872,768
873,2333
874,2447
875,1845
876,818
877,863
878,983
879,1935
