,Wind
0,15.0
1,10.0
2,11.0
3,19.0
4,11.0
5,23.0
6,15.0
7,13.0
8,17.0
9,26.0
10,10.0
11,19.0
12,18.0
13,14.0
14,10.0
15,23.0
16,20.0
17,19.0
18,23.0
19,9.0
20,11.0
21,17.0
22,13.0
23,23.0
24,16.0
25,11.0
26,26.0
27,22.0
28,13.0
29,20.0
30,18.0
31,17.0
32,22.0
33,13.0
34,8.0
35,17.0
36,20.0
37,17.0
38,21.0
39,20.0
40,15.0
41,9.0
42,15.0
43,23.0
44,17.0
45,14.0
46,11.0
47,19.0
48,12.0
49,7.0
50,14.0
51,17.0
52,17.0
53,24.0
54,15.0
55,21.0
56,15.0
57,14.0
58,17.0
59,24.0
60,17.0
61,12.0
62,10.0
63,17.0
64,25.0
65,20.0
66,9.0
67,13.0
68,24.0
69,16.0
70,16.0
71,10.0
72,15.0
73,12.0
74,13.0
75,18.0
76,22.0
77,13.0
78,18.0
79,10.0
80,15.0
81,19.0
82,12.0
83,15.0
84,15.0
85,20.0
86,15.0
87,17.0
88,21.0
89,12.0
90,9.0
91,7.0
92,13.0
93,19.0
94,13.0
95,18.0
96,23.0
97,14.0
98,10.0
99,25.0
100,13.0
101,10.0
102,21.0
103,17.0
104,20.0
105,11.0
106,17.0
107,21.0
108,10.0
109,17.0
110,15.0
111,15.0
112,19.0
113,8.0
114,16.0
115,17.0
116,12.0
117,14.0
118,11.0
119,14.0
120,20.0
121,17.0
122,7.0
123,21.0
124,27.0
125,19.0
126,9.0
127,13.0
128,7.0
129,17.0
130,22.0
131,9.0
132,23.0
133,17.0
134,17.0
135,16.0
136,10.0
137,22.0
138,11.0
139,13.0
140,24.0
141,9.0
142,17.0
143,19.0
144,12.0
145,14.0
146,14.0
147,32.0
148,14.0
149,13.0
150,13.0
151,7.0
152,10.0
153,14.0
154,18.0
155,15.0
156,12.0
157,27.0
158,13.0
159,25.0
160,23.0
161,6.0
162,15.0
163,18.0
164,15.0
165,13.0
166,12.0
167,24.0
168,12.0
169,15.0
170,35.0
171,24.0
172,12.0
173,17.0
174,28.0
175,19.0
176,34.9892
177,16.0
178,14.0
179,13.0
180,16.0
181,20.0
182,10.0
183,18.0
184,21.0
185,25.0
186,15.0
187,19.0
188,21.0
189,13.0
190,11.0
191,15.0
192,17.0
193,13.0
194,24.0
195,8.0
196,19.0
197,13.0
198,14.0
199,21.0
200,11.0
201,10.0
202,11.0
203,13.0
204,22.0
205,16.0
206,20.0
207,15.0
208,14.0
209,16.0
210,11.0
211,11.0
212,19.0
213,20.0
214,8.0
215,14.0
216,12.0
217,13.0
218,8.0
219,8.0
220,17.0
221,17.0
222,12.0
223,19.0
224,12.0
225,32.0
226,24.0
227,18.0
228,11.0
229,18.0
230,19.0
231,11.0
232,7.0
233,10.0
234,10.0
235,18.0
236,18.0
237,15.0
238,21.0
239,22.0
240,14.0
241,15.0
242,17.0
243,21.0
244,23.0
245,9.0
246,13.0
247,19.0
248,15.0
249,8.0
250,23.0
251,14.0
252,8.0
253,19.0
254,13.0
255,10.0
256,15.0
257,16.0
258,27.0
259,16.0
260,21.0
261,16.0
262,16.0
