,Wind
0,11.0
1,23.0
2,15.0
3,20.0
4,13.0
5,17.0
6,21.0
7,14.0
8,12.0
9,16.0
10,11.0
11,13.0
12,27.0
13,10.0
14,10.0
15,10.0
16,10.0
17,25.0
18,25.0
19,8.0
20,16.0
21,13.0
22,16.0
23,22.0
24,7.0
25,13.0
26,12.0
27,10.0
28,11.0
29,27.0
30,11.0
31,10.0
32,12.0
33,13.0
34,9.0
35,26.0
36,15.0
37,24.0
38,13.0
39,17.0
40,7.0
41,16.0
42,18.0
43,13.0
44,15.0
45,17.0
46,27.0
47,10.0
48,11.0
49,9.0
50,12.0
51,19.0
52,20.0
53,19.0
54,17.0
55,12.0
56,11.0
57,12.0
58,8.0
59,12.0
60,24.0
61,18.0
62,7.0
63,20.0
64,26.0
65,15.0
66,7.0
67,12.0
68,18.0
69,11.0
70,12.0
71,13.0
72,15.0
73,21.0
74,15.0
75,13.0
76,31.0
77,15.0
78,13.0
79,9.0
80,16.0
81,7.0
82,22.0
83,18.0
84,17.0
85,15.0
86,11.0
87,9.0
88,11.0
89,16.0
90,23.0
91,19.0
92,17.0
93,11.0
94,27.0
95,15.0
96,17.0
97,17.0
98,15.0
99,8.0
100,15.0
101,15.0
102,12.0
103,9.0
104,14.0
105,11.0
106,9.0
107,14.0
108,10.0
109,10.0
110,13.0
111,23.0
112,25.0
113,16.0
114,24.0
115,11.0
116,20.0
117,16.0
118,8.0
119,8.0
120,30.0
121,8.0
122,35.0
123,22.0
124,24.0
125,15.0
126,23.0
127,13.0
128,29.0
129,23.0
130,15.0
131,19.0
132,17.0
133,17.0
134,17.0
135,10.0
136,11.0
137,11.0
138,13.0
139,10.0
140,15.0
141,25.0
142,15.0
143,19.0
144,20.0
145,9.0
146,19.0
147,8.0
148,18.0
149,8.0
150,18.0
151,23.0
152,15.0
153,16.0
154,18.0
155,24.0
156,12.0
157,14.0
158,11.0
159,16.0
160,14.0
161,16.0
162,25.0
163,18.0
164,15.0
165,8.0
166,18.0
167,23.0
168,17.0
169,12.0
170,8.0
171,13.0
172,7.0
173,22.0
174,14.0
175,11.0
176,19.0
177,24.0
178,17.0
179,23.0
180,9.0
181,7.0
182,14.0
183,19.0
184,11.0
185,29.0
186,8.0
187,12.0
188,12.0
189,22.0
190,24.0
191,11.0
192,12.0
193,20.0
194,9.0
195,8.0
196,12.0
197,8.0
198,20.0
199,12.0
200,9.0
201,12.0
202,14.0
203,16.0
204,12.0
205,17.0
206,27.0
207,12.0
208,15.0
209,13.0
210,26.0
211,16.0
212,10.0
213,13.0
214,10.0
215,17.0
216,17.0
217,20.0
218,14.0
219,14.0
220,11.0
221,15.0
222,20.0
223,20.0
224,9.0
225,17.0
226,21.0
227,17.0
228,26.0
229,19.0
230,19.0
231,21.0
232,11.0
233,14.0
234,25.0
235,18.0
236,24.0
237,13.0
238,30.0
239,23.0
240,17.0
241,22.0
242,10.0
243,17.0
244,13.0
245,15.0
246,8.0
247,10.0
248,27.0
249,19.0
250,14.0
251,7.0
252,21.0
253,21.0
254,9.0
255,13.0
256,8.0
257,18.0
258,17.0
259,10.0
260,27.0
261,17.0
262,17.0
263,23.0
264,8.0
265,17.0
266,19.0
267,16.0
268,33.0
269,11.0
270,18.0
271,14.0
272,22.0
273,21.0
274,16.0
275,10.0
276,14.0
277,21.0
278,11.0
279,17.0
280,20.0
281,20.0
282,14.0
283,21.0
284,12.0
285,22.0
286,10.0
287,15.0
288,22.0
289,16.0
290,17.0
291,15.0
292,17.0
293,21.0
294,15.0
295,21.0
296,20.0
297,20.0
298,12.0
299,13.0
300,19.0
301,17.0
302,12.0
303,15.0
304,17.0
305,11.0
306,17.0
307,18.0
308,27.0
309,9.0
310,15.0
311,9.0
312,19.0
313,17.0
314,19.0
315,17.0
316,19.0
317,17.0
318,26.0
319,18.0
320,17.0
321,16.0
322,18.0
323,16.0
324,16.0
325,12.0
326,16.0
327,10.0
328,10.0
329,16.0
330,24.0
331,15.0
332,14.0
333,17.0
334,20.0
335,10.0
336,21.0
337,13.0
338,21.0
339,25.0
340,13.0
341,9.0
342,11.0
343,21.0
344,23.0
345,23.0
346,21.0
347,16.0
348,29.0
349,24.0
350,18.0
351,15.0
352,12.0
353,13.0
354,21.0
355,19.0
356,18.0
357,19.0
358,21.0
359,14.0
360,19.0
361,11.0
362,11.0
363,13.0
364,11.0
365,20.0
366,10.0
367,15.0
368,8.0
369,15.0
370,11.0
371,14.0
372,20.0
373,22.0
374,29.0
375,28.0
376,10.0
377,24.0
378,17.0
379,9.0
380,8.0
381,18.0
382,11.0
383,14.0
384,15.0
385,16.0
386,19.0
387,12.0
388,11.0
389,17.0
390,16.0
391,17.0
392,12.0
393,15.0
394,12.0
395,14.0
396,14.0
397,19.0
398,10.0
399,23.0
400,11.0
401,8.0
402,10.0
403,10.0
404,8.0
405,11.0
406,17.0
407,22.0
408,18.0
409,14.0
410,22.0
411,23.0
412,14.0
413,16.0
414,21.0
415,11.0
416,25.0
417,20.0
418,11.0
419,17.0
420,16.0
421,25.0
422,18.0
423,12.0
424,14.0
425,12.0
426,13.0
427,13.0
428,15.0
429,10.0
430,16.0
431,9.0
432,18.0
433,11.0
434,21.0
435,15.0
436,17.0
437,17.0
438,22.0
439,9.0
440,14.0
441,14.0
442,10.0
443,19.0
444,24.0
445,21.0
446,13.0
447,15.0
448,30.0
449,13.0
450,27.0
451,13.0
452,15.0
453,23.0
454,29.0
455,14.0
456,19.0
457,12.0
458,26.0
459,7.0
460,23.0
461,11.0
462,18.0
463,13.0
464,16.0
465,14.0
466,15.0
467,14.0
468,21.0
469,20.0
470,8.0
471,15.0
472,14.0
473,13.0
474,16.0
475,15.0
476,15.0
477,7.0
478,16.0
479,16.0
480,28.0
481,17.0
482,21.0
483,18.0
484,12.0
485,14.0
486,13.0
487,12.0
488,25.0
489,9.0
490,18.0
491,8.0
492,23.0
493,12.0
494,9.0
495,15.0
496,22.0
497,24.0
498,21.0
499,14.0
500,16.0
501,23.0
502,16.0
503,13.0
504,11.0
505,12.0
506,13.0
507,16.0
508,20.0
509,18.0
510,10.0
511,27.0
512,27.0
513,11.0
514,12.0
515,29.0
516,18.0
517,19.0
518,10.0
519,15.0
520,16.0
521,27.0
522,15.0
523,18.0
524,12.0
525,13.0
526,14.0
527,17.0
528,13.0
529,8.0
530,27.0
531,9.0
532,14.0
533,10.0
534,15.0
535,12.0
536,17.0
537,15.0
538,29.0
539,14.0
540,19.0
541,24.0
542,14.0
543,15.0
544,15.0
545,10.0
546,14.0
547,15.0
548,12.0
549,20.0
550,13.0
551,15.0
552,10.0
553,19.0
554,21.0
555,9.0
556,17.0
557,18.0
558,20.0
559,10.0
560,16.0
561,16.0
562,18.0
563,16.0
564,10.0
565,18.0
566,11.0
567,22.0
568,18.0
569,18.0
570,27.0
571,33.0
572,20.0
573,24.0
574,15.0
575,14.0
576,21.0
577,28.0
578,10.0
579,20.0
580,19.0
581,18.0
582,11.0
583,15.0
584,17.0
585,8.0
586,39.0
587,29.0
588,13.0
589,16.0
590,20.0
591,12.0
592,17.0
593,14.0
594,12.0
595,12.0
596,17.0
597,20.0
598,13.0
599,9.0
600,17.0
601,17.0
602,15.0
603,16.0
604,23.0
605,22.0
606,20.0
607,16.0
608,20.0
609,15.0
610,20.0
611,21.0
612,16.0
613,15.0
614,19.0
615,11.0
616,9.0
617,11.0
618,20.0
619,21.0
620,32.0
621,10.0
622,14.0
623,15.0
624,22.0
625,15.0
626,12.0
627,11.0
628,37.0
629,20.0
630,16.0
631,25.0
632,20.0
633,19.0
634,18.0
635,19.0
636,12.0
637,18.0
638,6.0
639,19.0
640,8.0
641,20.0
642,22.0
643,13.0
644,8.0
645,15.0
646,17.0
647,11.0
648,20.0
649,11.0
650,20.0
651,25.0
652,19.0
653,16.0
654,12.0
655,14.0
656,9.0
657,13.0
658,10.0
659,15.0
660,14.0
661,14.0
662,15.0
663,14.0
664,24.0
665,11.0
666,22.0
667,12.0
668,20.0
669,27.0
670,12.0
671,22.0
672,11.0
673,17.0
674,12.0
675,22.0
676,17.0
677,10.0
678,11.0
679,13.0
680,12.0
681,19.0
682,16.0
683,11.0
684,22.0
685,13.0
686,14.0
687,9.0
688,14.0
689,11.0
690,16.0
691,11.0
692,16.0
693,17.0
694,17.0
695,10.0
696,17.0
697,8.0
698,17.0
699,21.0
700,21.0
701,19.0
702,20.0
703,11.0
704,7.0
705,17.0
706,17.0
707,20.0
708,16.0
709,9.0
710,32.0
711,8.0
712,12.0
713,24.0
714,17.0
715,9.0
716,12.0
717,9.0
718,10.0
719,23.0
720,10.0
721,14.0
722,16.0
723,9.0
724,21.0
725,24.0
726,14.0
727,17.0
728,10.0
729,15.0
730,22.0
731,7.0
732,12.0
733,14.0
734,9.0
735,18.0
736,16.0
737,12.0
738,26.0
739,28.0
740,20.0
741,13.0
742,28.0
743,12.0
744,13.0
745,20.0
746,10.0
747,17.0
748,11.0
749,16.0
750,19.0
751,11.0
752,18.0
753,22.0
754,11.0
755,15.0
756,18.0
757,16.0
758,14.0
759,14.0
760,22.0
761,15.0
762,15.0
763,8.0
764,22.0
765,17.0
766,9.0
767,19.0
768,20.0
769,16.0
770,25.0
771,9.0
772,14.0
773,10.0
774,18.0
775,13.0
776,25.0
777,14.0
778,22.0
779,10.0
780,18.0
781,19.0
782,26.0
783,13.0
784,16.0
785,27.0
786,12.0
787,11.0
788,11.0
789,18.0
790,11.0
791,11.0
792,7.0
793,13.0
794,17.0
795,12.0
796,18.0
797,11.0
798,21.0
799,13.0
800,14.0
801,22.0
802,14.0
803,19.0
804,10.0
805,14.0
806,10.0
807,9.0
808,22.0
809,11.0
810,29.0
811,20.0
812,9.0
813,10.0
814,18.0
815,13.0
816,11.0
817,15.0
818,9.0
819,23.0
820,19.0
821,13.0
822,19.0
823,25.0
824,17.0
825,19.0
826,24.0
827,13.0
828,18.0
829,8.0
830,20.0
831,21.0
832,20.0
833,13.0
834,14.0
835,13.0
836,9.0
837,16.0
838,11.0
839,24.0
840,35.0
841,19.0
842,15.0
843,20.0
844,21.0
845,13.0
846,14.0
847,11.0
848,8.0
849,10.0
850,7.0
851,16.0
852,24.0
853,8.0
854,19.0
855,20.0
856,10.0
857,11.0
858,17.0
859,20.0
860,17.0
861,8.0
862,19.0
863,10.0
864,23.0
865,20.0
866,20.0
867,14.0
868,24.0
869,11.0
870,16.0
871,13.0
872,10.0
873,8.0
874,18.0
875,13.0
876,12.0
877,20.0
878,24.0
879,16.0
880,17.0
881,14.0
882,13.0
883,13.0
884,9.0
885,18.0
886,16.0
887,15.0
888,13.0
889,14.0
890,14.0
891,18.0
892,31.0
893,14.0
894,11.0
895,8.0
896,12.0
897,12.0
898,12.0
899,21.0
900,26.0
901,12.0
902,10.0
903,16.0
904,11.0
905,11.0
906,9.0
907,36.0
908,17.0
909,17.0
910,8.0
911,14.0
912,6.0
913,24.0
914,12.0
915,20.0
916,17.0
917,21.0
918,21.0
919,7.0
920,22.0
921,8.0
922,31.0
923,25.0
924,10.0
925,15.0
926,11.0
927,26.0
928,12.0
929,24.0
930,11.0
931,9.0
932,18.0
933,13.0
934,26.0
935,10.0
936,17.0
937,33.0
938,18.0
939,16.0
940,12.0
941,16.0
942,9.0
943,19.0
944,14.0
945,21.0
946,15.0
947,21.0
948,34.9892
949,24.0
950,16.0
951,28.0
952,22.0
953,22.0
954,15.0
955,21.0
956,8.0
957,14.0
958,16.0
959,17.0
960,24.0
961,9.0
962,18.0
963,17.0
964,16.0
965,32.0
966,14.0
967,18.0
968,9.0
969,11.0
970,14.0
971,11.0
972,11.0
973,22.0
974,8.0
975,10.0
976,32.0
977,16.0
978,11.0
979,12.0
980,9.0
981,10.0
982,16.0
983,11.0
984,35.0
985,10.0
986,13.0
987,16.0
988,6.0
989,11.0
990,9.0
991,12.0
992,10.0
993,16.0
994,19.0
995,13.0
996,15.0
997,8.0
998,16.0
