,Wind
0,25.0
1,15.0
2,12.0
3,25.0
4,11.0
5,23.0
6,22.0
7,14.0
8,22.0
9,25.0
10,12.0
11,8.0
12,20.0
13,10.0
14,11.0
15,25.0
16,12.0
17,16.0
18,12.0
19,22.0
20,13.0
21,24.0
22,11.0
23,10.0
24,17.0
25,11.0
26,9.0
27,28.0
28,17.0
29,19.0
30,19.0
31,26.0
32,9.0
33,20.0
34,10.0
35,17.0
36,14.0
37,15.0
38,18.0
39,14.0
40,11.0
41,27.0
42,18.0
43,12.0
44,26.0
45,10.0
46,24.0
47,27.0
48,14.0
49,12.0
50,21.0
51,10.0
52,18.0
53,15.0
54,13.0
55,18.0
56,8.0
57,21.0
58,11.0
59,12.0
60,11.0
61,16.0
62,27.0
63,12.0
64,13.0
65,12.0
66,21.0
67,19.0
68,17.0
69,21.0
70,18.0
71,25.0
72,15.0
73,29.0
74,7.0
75,8.0
76,14.0
77,12.0
78,12.0
79,20.0
80,9.0
81,12.0
82,18.0
83,11.0
84,25.0
85,17.0
86,26.0
87,17.0
88,10.0
89,25.0
90,17.0
91,12.0
92,13.0
93,15.0
94,18.0
95,12.0
96,13.0
97,25.0
98,21.0
99,24.0
100,16.0
101,10.0
102,19.0
103,35.0
104,25.0
105,9.0
106,24.0
107,12.0
108,13.0
109,18.0
110,13.0
111,23.0
112,13.0
113,18.0
114,15.0
115,27.0
116,17.0
117,12.0
118,30.0
119,24.0
120,12.0
121,8.0
122,10.0
123,15.0
124,22.0
125,20.0
126,16.0
127,12.0
128,20.0
129,16.0
130,20.0
131,10.0
132,15.0
133,11.0
134,25.0
135,14.0
136,18.0
137,13.0
138,15.0
139,22.0
140,19.0
141,18.0
142,11.0
143,13.0
144,14.0
145,18.0
146,19.0
147,6.0
148,22.0
149,13.0
150,19.0
151,13.0
152,13.0
153,13.0
154,19.0
155,19.0
156,35.0
157,25.0
158,17.0
159,31.0
160,24.0
161,15.0
162,17.0
163,8.0
164,15.0
165,15.0
166,18.0
167,12.0
168,26.0
169,15.0
170,19.0
171,8.0
172,16.0
173,10.0
174,23.0
175,9.0
176,21.0
177,8.0
178,15.0
179,19.0
180,13.0
181,14.0
182,12.0
183,13.0
184,19.0
185,13.0
186,11.0
187,14.0
188,20.0
189,7.0
190,7.0
191,11.0
192,25.0
193,18.0
194,10.0
195,9.0
196,15.0
197,17.0
198,18.0
199,16.0
200,17.0
201,13.0
202,13.0
203,19.0
204,24.0
205,17.0
206,12.0
207,11.0
208,20.0
209,12.0
210,14.0
211,20.0
212,19.0
213,21.0
214,10.0
215,9.0
216,18.0
217,17.0
218,10.0
219,28.0
220,24.0
221,16.0
222,13.0
223,15.0
224,18.0
225,19.0
226,12.0
227,13.0
228,16.0
229,23.0
230,11.0
231,24.0
232,12.0
233,33.0
234,20.0
235,14.0
236,12.0
237,28.0
238,21.0
239,17.0
240,17.0
241,19.0
242,16.0
243,27.0
244,16.0
245,10.0
246,20.0
247,27.0
248,13.0
249,17.0
250,15.0
251,15.0
252,13.0
253,14.0
254,21.0
255,21.0
256,19.0
257,9.0
258,18.0
259,22.0
260,16.0
261,11.0
262,17.0
263,16.0
264,10.0
265,18.0
266,13.0
267,9.0
268,16.0
269,14.0
270,15.0
271,18.0
272,16.0
273,23.0
274,37.0
275,9.0
276,17.0
277,14.0
278,22.0
279,17.0
280,16.0
281,19.0
282,15.0
283,17.0
284,11.0
285,18.0
286,16.0
287,11.0
288,24.0
289,10.0
290,11.0
291,15.0
292,16.0
293,12.0
294,15.0
295,13.0
296,21.0
297,11.0
298,20.0
299,18.0
300,12.0
301,11.0
302,9.0
303,11.0
304,12.0
305,13.0
306,16.0
307,24.0
308,19.0
309,13.0
310,9.0
311,17.0
312,17.0
313,15.0
314,13.0
315,21.0
316,6.0
317,24.0
318,10.0
319,17.0
320,21.0
321,24.0
322,10.0
323,12.0
324,17.0
325,17.0
326,10.0
327,16.0
328,11.0
329,11.0
330,9.0
331,21.0
332,20.0
333,14.0
334,18.0
335,10.0
336,10.0
337,19.0
338,19.0
339,11.0
340,19.0
341,16.0
342,23.0
343,15.0
344,12.0
345,12.0
346,15.0
347,14.0
348,12.0
349,18.0
350,21.0
351,21.0
352,8.0
353,14.0
354,24.0
355,17.0
356,21.0
357,16.0
358,17.0
359,19.0
360,17.0
361,16.0
362,9.0
363,14.0
364,17.0
365,13.0
366,19.0
367,24.0
368,24.0
369,13.0
370,12.0
371,9.0
372,13.0
373,13.0
374,22.0
375,20.0
376,13.0
377,16.0
378,11.0
379,19.0
380,17.0
381,23.0
382,26.0
383,15.0
384,13.0
385,29.0
386,10.0
387,12.0
388,15.0
389,13.0
390,20.0
391,17.0
392,11.0
393,23.0
394,14.0
395,17.0
396,22.0
397,21.0
398,12.0
399,18.0
400,11.0
401,7.0
402,15.0
403,12.0
404,14.0
405,28.0
406,17.0
407,16.0
408,9.0
409,0.0
410,9.0
411,21.0
412,16.0
413,13.0
414,15.0
415,18.0
416,18.0
417,25.0
418,21.0
419,14.0
420,19.0
421,18.0
422,14.0
423,10.0
424,19.0
425,25.0
426,10.0
427,9.0
428,11.0
429,17.0
430,15.0
431,30.0
432,11.0
433,17.0
434,14.0
435,19.0
436,10.0
437,16.0
438,13.0
439,17.0
440,18.0
441,11.0
442,11.0
443,21.0
444,23.0
445,11.0
446,20.0
447,27.0
448,15.0
449,13.0
450,17.0
451,21.0
452,10.0
453,19.0
454,18.0
455,15.0
456,17.0
457,18.0
458,15.0
459,24.0
460,9.0
461,11.0
462,15.0
463,14.0
464,15.0
465,28.0
466,22.0
467,23.0
468,19.0
469,10.0
470,14.0
471,16.0
472,22.0
473,14.0
474,34.0
475,24.0
476,23.0
477,10.0
478,13.0
479,12.0
480,11.0
481,16.0
482,9.0
483,24.0
484,35.0
485,8.0
486,10.0
487,13.0
488,19.0
489,16.0
490,14.0
491,18.0
492,12.0
493,8.0
494,8.0
495,23.0
496,12.0
497,17.0
498,9.0
499,24.0
500,20.0
501,7.0
502,15.0
503,10.0
504,18.0
505,17.0
506,22.0
507,34.0
508,13.0
509,14.0
510,20.0
511,13.0
512,13.0
513,16.0
514,21.0
515,13.0
516,13.0
517,13.0
518,11.0
519,22.0
520,11.0
521,11.0
522,20.0
523,24.0
524,11.0
525,28.0
526,11.0
527,17.0
528,22.0
529,10.0
530,11.0
531,18.0
532,15.0
533,18.0
534,15.0
535,21.0
536,16.0
537,20.0
538,16.0
539,10.0
540,9.0
541,15.0
542,12.0
543,14.0
544,27.0
545,23.0
546,15.0
547,10.0
548,17.0
549,21.0
550,10.0
551,13.0
552,8.0
553,6.0
554,16.0
555,11.0
556,9.0
557,13.0
558,21.0
559,10.0
560,16.0
561,21.0
562,25.0
563,25.0
564,12.0
565,16.0
566,11.0
567,11.0
568,27.0
569,20.0
570,18.0
571,12.0
572,19.0
573,17.0
574,10.0
575,17.0
576,22.0
577,14.0
578,11.0
579,19.0
580,14.0
581,10.0
582,14.0
583,25.0
584,15.0
585,9.0
586,11.0
587,18.0
588,16.0
589,7.0
590,15.0
591,13.0
592,12.0
593,11.0
594,13.0
595,18.0
596,12.0
597,18.0
598,14.0
599,19.0
600,14.0
601,23.0
602,14.0
603,19.0
604,19.0
605,17.0
606,14.0
607,8.0
608,21.0
609,27.0
610,23.0
611,11.0
612,11.0
613,29.0
614,14.0
615,9.0
616,16.0
617,12.0
618,28.0
619,9.0
620,14.0
621,25.0
622,17.0
623,11.0
624,14.0
625,27.0
626,6.0
627,14.0
628,20.0
629,11.0
630,19.0
631,11.0
632,24.0
633,18.0
634,23.0
635,17.0
636,32.0
637,11.0
638,15.0
639,12.0
640,16.0
641,10.0
642,18.0
643,14.0
644,14.0
645,14.0
646,11.0
647,24.0
648,14.0
649,10.0
650,12.0
651,10.0
652,13.0
653,19.0
654,16.0
655,12.0
656,14.0
657,13.0
658,14.0
659,8.0
660,10.0
661,17.0
662,42.0
663,9.0
664,14.0
665,16.0
666,22.0
667,9.0
668,13.0
669,13.0
670,20.0
671,20.0
672,13.0
673,14.0
674,21.0
675,11.0
676,15.0
677,28.0
678,16.0
679,16.0
680,9.0
681,24.0
682,26.0
683,22.0
684,8.0
685,18.0
686,13.0
687,22.0
688,12.0
689,14.0
690,9.0
691,19.0
692,17.0
693,8.0
694,11.0
695,10.0
696,12.0
697,10.0
698,12.0
699,17.0
700,13.0
701,15.0
702,17.0
703,21.0
704,18.0
705,18.0
706,22.0
707,20.0
708,10.0
709,15.0
710,9.0
711,18.0
712,28.0
713,11.0
714,18.0
715,16.0
716,11.0
717,9.0
718,25.0
719,16.0
720,16.0
721,10.0
722,19.0
723,15.0
724,26.0
725,11.0
726,20.0
727,21.0
728,10.0
729,15.0
730,16.0
731,17.0
732,19.0
733,12.0
734,27.0
735,12.0
736,9.0
737,15.0
738,22.0
739,20.0
740,21.0
741,13.0
742,23.0
743,29.0
744,17.0
745,21.0
746,10.0
747,15.0
748,10.0
749,14.0
750,19.0
751,11.0
752,18.0
753,10.0
754,17.0
755,39.0
756,16.0
757,15.0
758,15.0
759,14.0
760,21.0
761,9.0
762,11.0
763,11.0
764,12.0
765,24.0
766,20.0
767,7.0
768,17.0
769,16.0
770,20.0
771,13.0
772,19.0
773,19.0
774,22.0
775,17.0
776,19.0
777,16.0
778,14.0
779,22.0
780,15.0
781,15.0
782,31.0
783,13.0
784,11.0
785,15.0
786,13.0
787,20.0
788,14.0
789,19.0
790,25.0
791,16.0
792,19.0
793,10.0
794,11.0
795,24.0
796,21.0
797,20.0
798,13.0
799,12.0
800,10.0
801,20.0
802,16.0
803,9.0
804,15.0
805,10.0
806,21.0
807,20.0
808,14.0
809,14.0
810,14.0
811,13.0
812,9.0
813,29.0
814,16.0
815,12.0
816,10.0
817,19.0
818,25.0
819,14.0
820,22.0
821,10.0
822,12.0
