,0
0,1889
1,1809
2,649
3,796
4,687
5,2173
6,234
7,1044
8,2135
9,2327
10,1729
11,1676
12,106
13,2005
14,2309
15,1131
16,1612
17,187
18,2480
19,2412
20,1560
21,2328
22,1986
23,2313
24,2501
25,1423
26,560
27,1540
28,1751
29,2244
30,28
31,236
32,1442
33,668
34,578
35,1688
36,595
37,1673
38,2503
39,1531
40,2366
41,728
42,1276
43,2413
44,2008
45,1417
46,2201
47,147
48,1505
49,318
50,1212
51,2497
52,2418
53,830
54,1023
55,1577
56,2294
57,1557
58,1327
59,2040
60,965
61,963
62,1293
63,1672
64,1734
65,304
66,2074
67,825
68,2416
69,1638
70,582
71,1584
72,1753
73,540
74,819
75,1861
76,2359
77,1605
78,911
79,946
80,2236
81,2220
82,1049
83,2485
84,1610
85,1367
86,1249
87,1654
88,1127
89,898
90,1532
91,351
92,1611
93,551
94,802
95,631
96,307
97,1091
98,1879
99,227
100,871
101,930
102,426
103,1335
104,2223
105,1894
106,2257
107,1372
108,47
109,1095
110,721
111,715
112,1558
113,19
114,1590
115,774
116,1885
117,2380
118,398
119,2255
120,2456
121,714
122,1433
123,584
124,2203
125,718
126,55
127,1065
128,1502
129,955
130,1811
131,1455
132,183
133,1188
134,864
135,827
136,1766
137,2479
138,308
139,943
140,413
141,1952
142,2409
143,2239
144,1369
145,562
146,927
147,247
148,476
149,859
150,1582
151,806
152,1002
153,1849
154,767
155,176
156,1011
157,1525
158,1515
159,1254
160,1728
161,1358
162,1378
163,1826
164,373
165,151
166,561
167,2150
168,1603
169,761
170,2188
171,2397
172,1004
173,722
174,773
175,2448
176,1001
177,1337
178,1434
179,597
180,1106
181,1036
182,1012
183,953
184,1389
185,23
186,1172
187,936
188,1363
189,1300
190,2370
191,2126
192,1989
193,13
194,650
195,2461
196,1061
197,665
198,1836
199,231
200,2300
201,1364
202,196
203,1498
204,983
205,149
206,616
207,1100
208,496
209,1370
210,1079
211,2238
212,2368
213,1949
214,1790
215,1167
216,826
217,1082
218,982
219,1866
220,465
221,1581
222,763
223,2106
224,2454
225,336
226,1971
227,1651
228,1692
229,1718
230,590
231,1954
232,720
233,458
234,1187
235,2130
236,62
237,757
238,1795
239,1649
240,511
241,1500
242,71
243,2478
244,262
245,10
246,1081
247,1247
248,1567
249,1215
250,1490
251,2002
252,1845
253,2427
254,884
255,51
256,2077
257,703
258,2318
259,2186
260,2007
261,878
262,327
263,1647
264,1380
265,883
266,1134
267,2139
268,1210
269,2021
270,2233
271,1962
272,1153
273,970
274,2232
275,521
276,8
277,1639
278,30
279,1129
280,1556
281,1706
282,690
283,344
284,1174
285,1169
286,2286
287,2035
288,1593
289,505
290,292
291,699
292,1193
293,634
294,2119
295,1207
296,2424
297,88
298,2190
299,2269
300,1019
301,2281
302,1479
303,1775
304,201
305,422
306,256
307,542
308,1920
309,843
310,1650
311,448
312,1973
313,1107
314,2345
315,2088
316,1101
317,910
318,1140
319,2206
320,2432
321,2457
322,2383
323,624
324,1405
325,239
326,945
327,282
328,490
329,214
330,210
331,1693
332,404
333,2261
334,1725
335,2314
336,1876
337,2057
338,207
339,700
340,408
341,430
342,2431
343,160
344,623
345,988
346,607
347,1586
348,1104
349,1220
350,659
351,309
352,2493
353,713
354,797
355,962
356,131
357,172
358,1594
359,675
360,881
361,1552
362,1052
363,1356
364,1687
365,967
366,1698
367,84
368,916
369,1160
370,94
371,315
372,343
373,5
374,2381
375,2498
376,895
377,861
378,200
379,403
380,544
381,248
382,888
383,2278
384,178
385,1171
386,2316
387,2262
388,691
389,2060
390,1746
391,499
392,858
393,17
394,868
395,362
396,1468
397,1735
398,1108
399,340
400,197
401,1898
402,2062
403,1124
404,1635
405,546
406,1777
407,2508
408,661
409,1951
410,353
411,1
412,380
413,91
414,1574
415,215
416,1799
417,2274
418,638
419,1009
420,1314
421,790
422,1615
423,1296
424,1429
425,667
426,1818
427,579
