,Wind
0,23.0
1,12.0
2,14.0
3,14.0
4,15.0
5,18.0
6,23.0
7,22.0
8,20.0
9,18.0
10,15.0
11,28.0
12,18.0
13,43.0
14,13.0
15,15.0
16,20.0
17,31.0
18,13.0
19,17.0
20,19.0
21,23.0
22,26.0
23,11.0
24,16.0
25,16.0
26,23.0
27,15.0
28,30.0
29,18.0
30,11.0
31,15.0
32,17.0
33,22.0
34,9.0
35,18.0
36,13.0
37,15.0
38,11.0
39,14.0
40,17.0
41,38.0
42,22.0
43,13.0
44,20.0
45,30.0
46,20.0
47,14.0
48,18.0
49,19.0
50,24.0
51,22.0
52,21.0
53,31.0
54,26.0
55,31.0
56,14.0
57,28.0
58,17.0
59,17.0
60,10.0
61,32.0
62,16.0
63,28.0
64,22.0
65,15.0
66,16.0
67,13.0
68,18.0
69,14.0
70,22.0
71,14.0
72,20.0
73,11.0
74,12.0
75,25.0
76,15.0
77,15.0
78,16.0
79,14.0
80,18.0
81,22.0
82,23.0
83,11.0
84,13.0
85,20.0
86,16.0
87,33.0
88,13.0
89,16.0
90,15.0
91,19.0
92,29.0
93,29.0
94,24.0
95,9.0
96,22.0
97,13.0
98,14.0
99,17.0
100,16.0
101,14.0
102,19.0
103,18.0
104,31.0
105,33.0
106,13.0
107,10.0
108,27.0
109,18.0
110,13.0
111,18.0
112,25.0
113,11.0
114,16.0
115,18.0
116,20.0
117,13.0
118,17.0
119,12.0
120,12.0
121,17.0
122,16.0
123,19.0
124,28.0
125,21.0
126,18.0
127,19.0
128,20.0
129,27.0
130,20.0
131,24.0
132,18.0
133,22.0
134,20.0
135,15.0
136,22.0
137,20.0
138,24.0
139,21.0
140,13.0
141,13.0
142,14.0
143,23.0
144,15.0
145,14.0
146,23.0
147,14.0
148,14.0
149,33.0
150,23.0
151,12.0
152,29.0
153,32.0
154,17.0
155,22.0
156,20.0
157,9.0
158,15.0
159,24.0
160,23.0
161,38.0
162,10.0
163,17.0
164,21.0
165,27.0
166,21.0
167,12.0
168,25.0
169,14.0
170,28.0
171,15.0
172,14.0
173,15.0
174,26.0
175,16.0
176,16.0
177,16.0
178,14.0
179,17.0
180,25.0
181,16.0
182,24.0
183,36.0
184,29.0
185,13.0
186,21.0
187,16.0
188,20.0
189,16.0
190,19.0
191,12.0
192,6.0
193,25.0
194,21.0
195,11.0
196,16.0
197,13.0
198,11.0
199,30.0
200,12.0
201,12.0
202,28.0
203,13.0
204,24.0
205,17.0
206,9.0
207,13.0
208,15.0
209,24.0
210,14.0
211,17.0
212,22.0
213,18.0
214,32.0
215,22.0
216,23.0
217,19.0
218,12.0
219,13.0
220,10.0
221,22.0
222,11.0
223,20.0
224,34.0
225,27.0
226,17.0
227,12.0
228,16.0
229,11.0
230,14.0
231,25.0
232,14.0
233,18.0
234,17.0
235,18.0
236,23.0
237,12.0
238,19.0
239,29.0
240,15.0
241,14.0
242,17.0
243,14.0
244,17.0
245,14.0
246,16.0
247,20.0
248,20.0
249,14.0
250,14.0
251,24.0
252,19.0
253,14.0
254,15.0
255,19.0
256,15.0
257,17.0
258,13.0
259,27.0
260,10.0
261,25.0
262,15.0
263,20.0
264,14.0
265,16.0
266,12.0
267,17.0
268,14.0
269,11.0
270,22.0
271,14.0
272,21.0
273,19.0
274,24.0
275,26.0
276,30.0
277,17.0
278,25.0
279,10.0
280,15.0
281,26.0
282,15.0
283,12.0
284,19.0
285,12.0
286,12.0
287,14.0
288,14.0
289,14.0
290,20.0
291,18.0
292,13.0
293,15.0
294,30.0
295,26.0
296,15.0
297,16.0
298,24.0
299,36.0
300,20.0
301,11.0
302,14.0
303,15.0
304,32.0
305,40.0
306,18.0
307,11.0
308,15.0
309,15.0
310,16.0
311,19.0
312,24.0
313,24.0
314,33.0
315,31.0
316,21.0
317,24.0
318,31.0
319,15.0
320,21.0
321,13.0
322,19.0
323,29.0
324,11.0
325,23.0
326,17.0
327,23.0
328,17.0
329,12.0
330,14.0
331,34.0
332,19.0
333,22.0
334,15.0
335,22.0
336,26.0
337,36.0
338,18.0
339,16.0
340,20.0
341,14.0
342,19.0
343,18.0
344,13.0
345,12.0
346,23.0
347,21.0
348,21.0
349,12.0
350,27.0
351,12.0
352,18.0
353,12.0
354,18.0
355,17.0
356,17.0
357,17.0
358,16.0
359,16.0
360,22.0
361,37.0
362,18.0
363,17.0
364,12.0
365,27.0
366,26.0
367,30.0
368,15.0
369,34.0
370,30.0
371,17.0
372,17.0
373,12.0
374,16.0
375,17.0
376,15.0
377,20.0
378,18.0
379,16.0
380,14.0
381,12.0
382,12.0
383,20.0
384,27.0
385,17.0
386,20.0
387,22.0
