,Wind
0,25.0
1,15.0
2,27.0
3,32.0
4,32.0
5,16.0
6,10.0
7,10.0
8,37.0
9,21.0
10,15.0
11,18.0
12,14.0
13,15.0
14,31.0
15,13.0
16,15.0
17,18.0
18,16.0
19,16.0
20,43.0
21,18.0
22,13.0
23,14.0
24,29.0
25,14.0
26,15.0
27,31.0
28,22.0
29,24.0
30,19.0
31,21.0
32,23.0
33,13.0
34,19.0
35,12.0
36,15.0
37,21.0
38,29.0
39,18.0
40,19.0
41,22.0
42,11.0
43,18.0
44,21.0
45,15.0
46,25.0
47,15.0
48,16.0
49,16.0
50,13.0
51,22.0
52,27.0
53,30.0
54,13.0
55,16.0
56,22.0
57,25.0
58,27.0
59,18.0
60,15.0
61,15.0
62,17.0
63,11.0
64,14.0
65,22.0
66,12.0
67,20.0
68,17.0
69,12.0
70,29.0
71,15.0
72,15.0
73,20.0
74,21.0
75,13.0
76,25.0
77,18.0
78,18.0
79,12.0
80,24.0
81,15.0
82,18.0
83,16.0
84,21.0
85,19.0
86,15.0
87,25.0
88,13.0
89,14.0
90,16.0
91,40.0
92,12.0
93,28.0
94,19.0
95,16.0
96,16.0
97,21.0
98,16.0
99,15.0
100,10.0
101,14.0
102,33.0
103,18.0
104,28.0
105,29.0
106,17.0
107,22.0
108,16.0
109,25.0
110,20.0
111,34.0
112,11.0
113,27.0
114,13.0
115,19.0
116,20.0
117,13.0
118,15.0
119,13.0
120,22.0
121,11.0
122,24.0
123,21.0
124,26.0
125,10.0
126,18.0
127,19.0
128,15.0
129,16.0
130,17.0
131,26.0
132,18.0
133,20.0
134,25.0
135,12.0
136,12.0
137,17.0
138,22.0
139,13.0
140,14.0
141,19.0
142,24.0
143,25.0
144,20.0
145,14.0
146,17.0
147,22.0
148,26.0
149,28.0
150,11.0
151,26.0
152,15.0
153,17.0
154,26.0
155,16.0
156,16.0
157,18.0
158,26.0
159,15.0
160,17.0
161,21.0
162,27.0
163,17.0
164,8.0
165,13.0
166,15.0
167,24.0
168,15.0
169,23.0
170,18.0
171,29.0
172,24.0
173,14.0
174,9.0
175,32.0
176,17.0
177,26.0
178,12.0
179,13.0
180,24.0
181,15.0
182,18.0
183,22.0
184,22.0
185,19.0
186,21.0
187,27.0
188,18.0
189,11.0
190,17.0
191,10.0
192,18.0
193,34.0
194,13.0
195,11.0
196,24.0
197,19.0
198,21.0
199,15.0
200,24.0
201,29.0
202,0.0
203,10.0
204,19.0
205,21.0
206,13.0
207,15.0
208,29.0
209,31.0
210,12.0
211,13.0
212,26.0
213,17.0
214,16.0
215,27.0
216,12.0
217,21.0
218,24.0
219,13.0
220,19.0
221,31.0
222,13.0
223,15.0
224,20.0
225,27.0
226,20.0
227,14.0
228,38.0
229,21.0
230,28.0
231,21.0
232,18.0
233,17.0
234,10.0
235,18.0
236,33.0
237,20.0
238,20.0
239,16.0
240,25.0
241,25.0
242,11.0
243,19.0
244,23.0
245,14.0
246,16.0
247,15.0
248,15.0
249,19.0
250,25.0
251,19.0
252,19.0
253,19.0
254,22.0
255,9.0
256,29.0
257,23.0
258,29.0
259,36.0
260,23.0
261,21.0
262,13.0
263,14.0
264,18.0
265,18.0
266,23.0
267,21.0
268,11.0
269,16.0
270,14.0
271,28.0
272,38.0
273,17.0
274,26.0
275,21.0
276,17.0
277,16.0
278,22.0
279,16.0
280,26.0
281,14.0
282,16.0
283,33.0
284,25.0
285,11.0
286,24.0
287,25.0
288,17.0
289,9.0
290,14.0
291,20.0
292,13.0
293,13.0
294,19.0
295,12.0
296,21.0
297,15.0
298,22.0
299,32.0
300,21.0
301,19.0
302,14.0
303,17.0
304,15.0
305,22.0
306,18.0
307,30.0
308,19.0
309,13.0
310,18.0
311,20.0
312,17.0
313,22.0
314,11.0
315,15.0
316,10.0
317,16.0
318,14.0
319,43.0
320,13.0
321,27.0
322,28.0
323,22.0
324,29.0
325,30.0
326,32.0
327,23.0
328,19.0
329,17.0
330,14.0
331,30.0
332,12.0
333,28.0
334,20.0
335,22.0
336,23.0
337,11.0
338,20.0
339,17.0
340,12.0
341,24.0
342,15.0
343,17.0
344,22.0
345,16.0
346,15.0
347,10.0
348,20.0
349,10.0
350,22.0
351,14.0
352,21.0
353,19.0
354,17.0
355,14.0
356,12.0
357,28.0
358,19.0
359,19.0
360,15.0
361,24.0
362,13.0
363,30.0
364,33.0
365,18.0
366,24.0
367,15.0
368,9.0
369,22.0
370,14.0
371,12.0
372,13.0
373,26.0
374,20.0
375,19.0
376,34.0
377,25.0
378,18.0
379,17.0
380,23.0
381,20.0
382,13.0
383,18.0
384,36.0
385,16.0
386,26.0
387,19.0
388,12.0
389,17.0
390,20.0
391,21.0
392,13.0
393,15.0
394,17.0
395,20.0
396,36.0
397,13.0
398,19.0
399,31.0
400,14.0
401,19.0
402,14.0
403,27.0
404,18.0
405,30.0
406,25.0
407,26.0
408,19.0
409,24.0
410,27.0
411,20.0
412,17.0
413,18.0
414,17.0
415,30.0
416,30.0
417,22.0
418,32.0
419,12.0
420,20.0
421,21.0
422,22.0
423,23.0
424,20.0
425,26.0
426,16.0
427,23.0
428,13.0
429,18.0
430,20.0
431,25.0
432,15.0
433,23.0
434,21.0
435,29.0
436,18.0
437,22.0
438,19.0
439,12.0
440,26.0
441,22.0
442,24.0
443,22.0
444,22.0
445,37.0
446,25.0
447,38.0
448,30.0
449,12.0
450,25.0
451,18.0
452,10.0
453,17.0
454,31.0
455,12.0
456,28.0
457,18.0
458,18.0
459,16.0
460,23.0
461,21.0
462,16.0
463,15.0
464,23.0
465,24.0
466,14.0
467,23.0
468,24.0
469,20.0
470,15.0
471,24.0
472,19.0
473,17.0
474,30.0
475,18.0
476,33.0
477,33.0
478,29.0
479,11.0
480,18.0
481,11.0
482,18.0
483,38.0
484,12.0
485,14.0
486,12.0
487,17.0
488,14.0
489,19.0
490,24.0
491,22.0
492,15.0
493,16.0
494,13.0
495,14.0
496,14.0
497,18.0
498,11.0
499,23.0
500,22.0
501,13.0
502,25.0
503,27.0
504,16.0
505,23.0
506,17.0
507,15.0
508,26.0
509,15.0
510,24.0
511,21.0
512,19.0
513,18.0
514,28.0
515,29.0
516,12.0
517,28.0
518,21.0
519,18.0
520,12.0
521,23.0
522,20.0
523,25.0
524,17.0
525,11.0
526,11.0
527,15.0
528,14.0
529,14.0
530,16.0
531,28.0
532,12.0
533,31.0
534,29.0
535,11.0
536,33.0
537,24.0
538,10.0
539,23.0
540,12.0
541,13.0
542,40.0
543,25.0
544,25.0
545,13.0
546,17.0
547,15.0
548,33.0
549,15.0
550,26.0
551,16.0
552,17.0
553,17.0
554,22.0
555,15.0
556,20.0
557,29.0
558,31.0
559,14.0
560,16.0
561,26.0
562,29.0
563,16.0
564,12.0
565,16.0
566,27.0
567,19.0
568,27.0
569,21.0
570,16.0
571,34.0
572,22.0
573,19.0
574,30.0
575,12.0
576,21.0
577,18.0
578,11.0
579,25.0
580,17.0
581,21.0
582,25.0
583,21.0
584,13.0
585,13.0
586,26.0
587,20.0
588,17.0
589,23.0
590,12.0
591,15.0
592,21.0
593,10.0
594,16.0
595,17.0
596,11.0
597,28.0
598,27.0
599,19.0
600,18.0
601,16.0
602,16.0
603,7.0
604,21.0
605,11.0
606,16.0
607,18.0
608,15.0
609,20.0
610,16.0
611,12.0
612,14.0
613,32.0
614,13.0
615,23.0
616,21.0
617,18.0
618,18.0
619,13.0
620,30.0
621,18.0
622,15.0
623,21.0
624,14.0
625,11.0
626,10.0
627,13.0
628,20.0
629,18.0
630,24.0
631,20.0
632,26.0
633,13.0
634,14.0
635,25.0
636,21.0
637,30.0
638,12.0
639,35.0
640,12.0
641,18.0
642,14.0
643,23.0
644,17.0
645,23.0
646,24.0
647,21.0
648,18.0
649,28.0
650,21.0
651,15.0
652,16.0
653,16.0
654,15.0
655,14.0
656,17.0
657,23.0
658,24.0
659,20.0
660,17.0
661,15.0
662,23.0
663,14.0
664,34.0
665,17.0
666,21.0
667,31.0
668,23.0
669,29.0
670,16.0
671,29.0
672,23.0
673,23.0
674,15.0
675,21.0
676,17.0
677,21.0
678,16.0
679,15.0
680,8.0
681,22.0
682,16.0
683,23.0
684,24.0
685,11.0
686,18.0
687,11.0
688,8.0
689,19.0
690,14.0
691,19.0
692,26.0
693,13.0
694,27.0
695,17.0
696,13.0
697,22.0
698,19.0
699,22.0
700,28.0
701,17.0
702,7.0
703,12.0
704,12.0
705,17.0
706,26.0
707,26.0
708,14.0
709,11.0
710,27.0
711,15.0
712,29.0
713,15.0
714,13.0
715,13.0
716,20.0
717,15.0
718,9.0
719,15.0
720,24.0
721,7.0
722,21.0
723,26.0
724,19.0
725,16.0
726,14.0
727,12.0
728,14.0
729,33.0
730,12.0
731,20.0
732,33.0
733,16.0
734,30.0
735,29.0
736,15.0
737,20.0
738,22.0
739,14.0
740,12.0
741,22.0
742,30.0
743,19.0
744,19.0
745,11.0
746,8.0
747,25.0
748,8.0
749,15.0
750,15.0
751,22.0
752,18.0
753,27.0
754,26.0
755,28.0
756,14.0
757,11.0
758,13.0
759,24.0
760,18.0
761,16.0
762,15.0
763,16.0
764,18.0
765,18.0
766,18.0
767,27.0
768,14.0
769,26.0
770,17.0
771,28.0
772,14.0
773,14.0
774,14.0
775,10.0
776,11.0
777,21.0
778,18.0
779,17.0
780,16.0
781,9.0
782,14.0
783,24.0
784,18.0
785,26.0
786,20.0
787,18.0
788,25.0
789,33.0
790,26.0
791,14.0
792,7.0
793,14.0
794,20.0
795,19.0
796,9.0
797,18.0
798,9.0
799,22.0
800,16.0
801,18.0
802,25.0
803,27.0
804,30.0
805,24.0
806,21.0
807,19.0
808,11.0
809,20.0
810,19.0
811,23.0
812,23.0
813,11.0
814,20.0
815,22.0
816,19.0
817,35.0
818,18.0
819,19.0
820,16.0
821,42.0
822,17.0
