,0
0,1407
1,1277
2,211
3,879
4,1104
5,1754
6,1507
7,1691
8,2379
9,813
10,721
11,292
12,2251
13,1040
14,1098
15,571
16,1079
17,2412
18,1983
19,1433
20,713
21,2255
22,2127
23,1003
24,1384
25,1770
26,2342
27,123
28,418
29,1116
30,1100
31,1920
32,347
33,48
34,2200
35,1291
36,931
37,1731
38,1020
39,2303
40,1241
41,2115
42,2489
43,1642
44,2187
45,1749
46,1348
47,2492
48,2417
49,894
50,2419
51,1739
52,154
53,535
54,1305
55,176
56,467
57,1554
58,186
59,122
60,528
61,329
62,1233
63,242
64,1525
65,268
66,1660
67,724
68,453
69,12
70,554
71,2177
72,983
73,1231
74,430
75,362
76,187
77,1746
78,1296
79,310
80,992
81,2260
82,2038
83,313
84,964
85,1832
86,938
87,337
88,2385
89,455
90,2183
91,1175
92,181
93,1605
94,499
95,1283
96,2167
97,500
98,1570
99,1639
100,1102
101,852
102,1284
103,1986
104,2444
105,429
106,1034
107,2121
108,2020
109,607
110,908
111,1973
112,846
113,146
114,2109
115,2456
116,527
117,102
118,124
119,1984
120,830
121,495
122,1358
123,1802
124,149
125,2267
126,1249
127,1663
128,2154
129,2460
130,114
131,936
132,1033
133,513
134,433
135,282
136,888
137,2180
138,1915
139,1864
140,1513
141,1055
142,1703
143,1932
144,2396
145,702
146,728
147,2053
148,1395
149,359
150,1708
151,484
152,2061
153,29
154,1544
155,1831
156,2361
157,1645
158,1304
159,850
160,598
161,547
162,351
163,1967
164,350
165,569
166,298
167,1705
168,2077
169,2500
170,891
171,918
172,593
173,1719
174,81
175,645
176,562
177,1569
178,2193
179,2445
180,1903
181,959
182,2041
183,1521
184,377
185,436
186,375
187,928
188,1593
189,2338
190,1787
191,33
192,2316
193,978
194,1643
195,672
196,1255
197,1761
198,319
199,1382
200,798
201,1274
202,438
203,1637
204,1323
205,160
206,1347
207,2441
208,1263
209,408
210,104
211,1661
212,1219
213,468
214,2310
215,2012
216,2290
217,2259
218,392
219,99
220,599
221,567
222,1545
223,1327
224,2218
225,1994
226,2065
227,2453
228,731
229,2189
230,1665
231,2269
232,2420
233,20
234,1170
235,202
236,26
237,1066
238,424
239,610
240,1197
241,2435
242,134
243,796
244,1376
245,1895
246,743
247,1290
248,480
249,259
250,1934
251,1744
252,526
253,681
254,2438
255,973
256,534
257,2076
258,1689
259,967
260,1288
261,726
262,1078
263,895
264,674
265,295
266,343
267,1144
268,1496
269,80
270,2350
271,2171
272,1441
273,939
274,1640
275,17
276,952
277,442
278,2034
279,1613
280,646
281,1413
282,2253
283,1742
284,1729
285,701
286,1571
287,7
288,1511
289,1247
290,2373
291,1185
292,2366
293,44
294,775
295,474
296,684
297,1044
298,1534
299,1352
300,271
301,274
302,1501
303,1478
304,340
305,847
306,1899
307,1052
308,1273
309,304
310,1566
311,2006
312,1852
313,955
314,1356
315,400
316,355
317,769
318,2095
319,1732
320,1168
321,1546
322,1916
323,1856
324,2400
325,1268
326,1523
327,1025
328,2336
329,1698
330,2345
331,163
332,1357
333,864
334,1084
335,935
336,1993
337,117
338,256
339,2048
340,1345
341,2471
342,1862
343,1424
344,662
345,1965
346,1792
347,1070
348,431
349,1656
350,2136
351,2080
352,1173
353,2497
354,1238
355,1004
356,2312
357,2357
358,927
359,1468
360,709
361,138
362,2062
363,615
364,2141
365,564
366,1245
367,2231
368,542
369,2078
370,708
371,2243
372,2031
373,496
374,410
375,1888
376,413
377,2225
378,822
379,2228
380,556
381,1494
382,1479
383,767
384,671
385,1410
386,1757
387,1709
388,1449
389,1672
390,38
391,335
392,2414
393,1662
394,536
395,532
396,1541
397,2063
398,1355
399,1722
400,1392
401,1615
402,2049
403,308
404,1506
405,165
406,1776
407,2212
408,1815
409,1048
410,1226
411,1598
412,50
413,1322
414,934
415,49
416,2050
417,1847
418,203
419,233
420,1036
421,1403
422,621
423,1202
424,876
425,1118
426,1664
427,622
428,425
429,2101
430,706
431,185
432,454
433,4
434,388
435,2197
436,1666
437,2179
438,843
439,2337
440,626
441,2003
442,1455
443,751
444,597
445,819
446,1174
447,543
448,2294
449,2237
450,2465
451,1673
452,2173
453,746
454,1264
455,631
456,834
457,489
458,1702
459,667
460,466
461,52
462,2124
463,1628
464,636
465,1244
466,1019
467,866
468,1539
469,1882
470,2033
471,1063
472,853
473,1616
474,1265
475,2270
476,1308
477,389
478,616
479,2018
480,2487
481,1840
482,2430
483,608
484,2035
485,2133
486,1013
487,394
488,70
489,763
490,223
491,1505
492,1867
493,1448
494,519
495,1675
496,2408
497,1752
498,1157
499,1030
500,2328
501,1149
502,1158
503,1385
504,1235
505,330
506,365
507,1035
508,1509
509,238
510,2309
511,2339
512,1581
513,2347
514,698
515,69
516,797
517,1861
518,272
519,1171
520,1398
521,1298
522,2244
523,656
524,47
525,1968
526,224
527,2415
528,1427
529,1135
530,2001
531,1460
532,1287
533,2418
534,1699
535,1609
536,2321
537,1966
538,1372
539,1821
540,97
541,1328
542,668
543,412
544,509
545,2302
546,2370
547,1844
548,941
549,1466
550,791
551,250
552,575
553,244
554,2387
555,730
556,1045
557,884
558,119
559,748
560,1057
561,988
562,1892
563,2088
564,1317
565,1817
566,1320
567,449
568,293
569,2222
570,173
571,490
572,2348
573,770
574,1106
575,1124
576,158
577,1921
578,2478
579,1842
580,1115
581,300
582,750
583,344
584,345
585,771
586,1827
587,676
588,2201
589,98
590,1474
591,2433
592,367
593,121
594,719
595,2188
596,2142
597,729
598,1765
599,459
600,200
601,21
602,808
603,1285
604,1880
605,1845
606,1923
607,2297
608,1179
609,2235
610,881
611,969
