,0
0,122
1,119
2,1662
3,278
4,61
5,1667
6,2463
7,2490
8,1440
9,2051
10,1364
11,2095
12,1962
13,2042
14,371
15,2166
16,1604
17,1975
18,1942
19,1081
20,424
21,627
22,1041
23,2263
24,219
25,2160
26,1734
27,567
28,2349
29,444
30,485
31,784
32,2380
33,1889
34,761
35,2320
36,1926
37,2297
38,2378
39,234
40,2345
41,1569
42,2390
43,1353
44,2173
45,1053
46,15
47,824
48,1823
49,2359
50,1035
51,846
52,2231
53,1654
54,191
55,9
56,1773
57,1159
58,628
59,2017
60,972
61,1800
62,658
63,1778
64,2476
65,1232
66,811
67,530
68,563
69,637
70,1394
71,499
72,2389
73,392
74,792
75,2333
76,2308
77,2214
78,1655
79,1455
80,2060
81,2110
82,4
83,1011
84,1518
85,480
86,1357
87,2061
88,207
89,1651
90,2052
91,1913
92,2500
93,1435
94,1745
95,1931
96,857
97,911
98,1307
99,604
100,29
101,1982
102,315
103,73
104,1558
105,1128
106,997
107,1740
108,893
109,2203
110,847
111,90
112,1998
113,500
114,1819
115,1471
116,827
117,2065
118,5
119,1074
120,1580
121,436
122,898
123,762
124,1517
125,425
126,2094
127,717
128,40
129,1032
130,1748
131,2394
132,552
133,1287
134,1119
135,785
136,339
137,1125
138,1523
139,800
140,409
141,1019
142,812
143,698
144,136
145,2230
146,1961
147,1506
148,537
149,618
150,1811
151,2312
152,2156
153,1883
154,1272
155,1616
156,2485
157,1178
158,2121
159,799
160,274
161,1315
162,245
163,766
164,2509
165,516
166,1890
167,1426
168,1042
169,1477
170,1129
171,2055
172,840
173,1006
174,2154
175,367
176,1957
177,758
178,2441
179,2020
180,782
181,2136
182,1201
183,1831
184,2276
185,2437
186,1029
187,1929
188,204
189,1131
190,1945
191,1731
192,2487
193,1134
194,492
195,1798
196,1761
197,289
198,2311
199,722
200,2074
201,1751
202,566
203,2306
204,1743
205,1142
206,2257
207,199
208,1940
209,750
210,575
211,1902
212,1472
213,1698
214,1173
215,1515
216,72
217,2088
218,1470
219,1282
220,914
221,1473
222,1659
223,2093
224,507
225,1712
226,2464
227,1967
228,2274
229,1899
230,2031
231,1164
232,412
233,149
234,2493
235,1704
236,1143
237,1017
238,825
239,2008
240,578
241,2472
242,1887
243,2447
244,726
245,2086
246,522
247,705
248,1367
249,2077
250,1354
251,164
252,51
253,735
254,895
255,38
256,611
257,841
258,2350
259,1864
260,2148
261,1064
262,1878
263,1541
264,907
265,357
266,1544
267,2172
268,592
269,111
270,2197
271,2299
272,2363
273,621
274,22
275,965
276,183
277,1984
278,524
279,985
280,906
281,2239
282,1395
283,2473
284,920
285,319
286,1010
287,126
288,1065
289,2410
290,2251
291,2293
292,549
293,512
294,74
295,1332
296,561
297,2006
298,220
299,2459
300,2027
301,487
302,608
303,174
304,2206
305,1739
306,880
307,2101
308,1330
309,767
310,1660
311,1501
312,282
313,1561
314,1947
315,472
316,1397
317,84
318,838
319,1437
320,1691
321,1631
322,1537
323,757
324,1587
325,672
326,2218
327,420
328,775
329,1465
330,1220
331,85
332,1235
333,908
334,832
335,661
336,416
337,1259
338,1475
339,2422
340,1478
341,936
342,2321
343,1807
344,967
345,765
346,180
347,218
348,865
349,2204
350,829
351,2150
352,2232
353,2082
354,1466
355,1707
356,653
357,2180
358,411
359,2488
360,1896
361,1622
362,1951
363,157
364,1378
365,501
366,1402
367,712
368,2125
369,1532
370,1640
371,2432
372,2494
373,1839
374,924
375,662
376,1393
377,1408
378,1844
379,1904
380,573
381,1935
382,1736
383,1577
384,2267
385,1994
386,1687
