,0
0,490
1,1987
2,195
3,1731
4,2432
5,2019
6,1677
7,1066
8,2428
9,966
10,413
11,1893
12,2365
13,2137
14,2056
15,1762
16,2040
17,1926
18,665
19,1278
20,1029
21,478
22,1233
23,1630
24,1622
25,1317
26,506
27,1474
28,1319
29,2027
30,1666
31,1906
32,1272
33,296
34,1324
35,633
36,742
37,1165
38,133
39,1208
40,2000
41,2021
42,2286
43,893
44,843
45,216
46,2327
47,1846
48,934
49,47
50,1277
51,99
52,1067
53,1625
54,88
55,190
56,125
57,2074
58,1972
59,2312
60,1939
61,114
62,414
63,2102
64,357
65,841
66,1667
67,945
68,2380
69,946
70,985
71,2258
72,2174
73,240
74,2464
75,1590
76,1478
77,687
78,2468
79,223
80,773
81,493
82,2079
83,1022
84,1050
85,1900
86,784
87,66
88,710
89,718
90,1080
91,774
92,1911
93,1139
94,1494
95,1480
96,504
97,1117
98,683
99,2011
100,1712
101,625
102,2193
103,913
104,1844
105,364
106,58
107,579
108,1920
109,2497
110,1544
111,2217
112,1423
113,315
114,1092
115,2417
116,518
117,2502
118,1335
119,337
120,534
121,1444
122,383
123,1051
124,1379
125,448
126,891
127,1013
128,1942
129,206
130,2007
131,1410
132,1012
133,2147
134,963
135,857
136,1943
137,1642
138,721
139,467
140,2337
141,2510
142,410
143,1211
144,1913
145,1367
146,62
147,1901
148,142
149,174
150,879
151,1644
152,1380
153,1687
154,192
155,23
156,1070
157,1632
158,1247
159,1671
160,2356
161,1358
162,1787
163,2202
164,1282
165,1960
166,2330
167,1045
168,1120
169,248
170,1638
171,1149
172,808
173,1704
174,1369
175,912
176,2176
177,301
178,1697
179,1908
180,2159
181,293
182,199
183,1665
184,2097
185,1549
186,2092
187,1977
188,1993
189,1099
190,2188
191,2239
192,1727
193,1255
194,1781
195,932
196,1492
197,1005
198,615
199,188
200,2491
201,2266
202,1476
203,1152
204,2046
205,261
206,1279
207,2506
208,1041
209,238
210,2209
211,1283
212,2112
213,1419
214,1997
215,160
216,1307
217,700
218,491
219,497
220,1456
221,1234
222,1343
223,496
224,1555
225,521
226,2382
227,2293
228,1868
229,1109
230,568
231,397
232,1048
233,1102
234,1743
235,1205
236,53
237,1728
238,1935
239,299
240,1047
241,1714
242,2014
243,1323
244,2016
245,1126
246,852
247,1147
248,1670
249,189
250,2444
251,2479
252,28
253,267
254,2339
255,785
256,2101
257,124
258,739
259,927
260,1091
261,1352
262,1760
263,2152
264,1551
265,102
266,920
267,965
268,1443
269,1459
270,1951
271,714
272,2404
273,302
274,907
275,137
276,2048
277,1927
278,882
279,2107
280,953
281,350
282,169
283,112
284,2285
285,1887
286,404
287,455
288,1336
289,660
290,2143
291,1129
292,1215
293,250
294,2507
295,1182
296,2157
297,1528
298,1524
299,1726
300,412
301,52
302,580
303,1384
304,850
305,1429
306,1446
307,1574
308,1296
309,903
310,1835
311,1413
312,335
313,1115
314,1550
315,1821
316,1701
317,1436
318,1572
319,1902
320,1870
321,771
322,698
323,832
324,1
325,214
326,1044
327,1408
328,799
329,1876
330,1089
331,722
332,1711
333,1561
334,2150
335,1403
336,324
337,524
338,1148
339,606
340,1227
341,1223
342,2386
343,46
344,813
345,1763
346,2362
347,1604
348,745
349,588
350,1869
351,1880
352,332
353,691
354,1331
355,1698
356,752
357,689
358,821
359,1347
360,1843
361,2460
362,2433
363,557
364,1355
365,2438
366,1606
367,682
368,676
369,1034
370,1681
371,395
372,1538
373,2254
374,1104
375,294
376,2023
377,1318
378,2002
379,306
380,2028
381,135
382,697
383,679
384,940
385,2264
386,1256
387,262
388,688
389,1568
390,1196
391,2096
392,1832
393,741
394,406
395,1700
396,1143
397,60
398,2236
399,685
400,2275
401,432
402,441
403,2200
404,1847
405,2054
406,178
407,1084
408,276
409,91
410,941
411,2081
412,220
413,1764
414,2045
415,565
416,1055
417,817
418,2299
419,1409
420,1180
421,770
422,408
423,2235
424,1250
425,531
426,2049
427,949
428,1328
429,134
430,1008
431,795
432,2225
433,2346
434,566
435,213
436,1388
437,2350
438,1858
439,2489
440,1721
441,1201
442,1225
443,2391
444,908
445,999
446,1753
447,1192
448,839
449,1483
450,1458
451,2
452,1676
453,2329
454,2375
455,1652
456,869
457,549
458,285
459,1009
460,473
461,230
462,1664
463,1164
464,200
465,939
466,2163
467,2171
468,1739
469,1838
470,1758
471,1372
472,898
473,1772
474,2199
475,2411
476,253
477,1243
478,1715
479,2494
480,2111
481,2423
482,737
483,1276
484,638
485,1898
486,958
487,1575
488,995
489,533
490,194
491,701
492,1735
493,659
494,1145
495,1163
496,39
497,1241
498,1788
499,661
500,1629
501,1934
502,1801
503,2351
