,Wind
0,10.0
1,14.0
2,4.0
3,10.0
4,15.0
5,14.0
6,13.0
7,10.0
8,8.0
9,22.0
10,6.0
11,18.0
12,15.0
13,40.0
14,13.0
15,17.0
16,9.0
17,21.0
18,11.0
19,19.0
20,6.0
21,13.0
22,10.0
23,8.0
24,27.0
25,14.0
26,21.0
27,23.0
28,7.0
29,17.0
30,8.0
31,9.0
32,5.0
33,13.0
34,16.0
35,13.0
36,24.0
37,10.0
38,8.0
39,11.0
40,9.0
41,20.0
42,10.0
43,10.0
44,9.0
45,15.0
46,11.0
47,8.0
48,10.0
49,17.0
50,8.0
51,11.0
52,6.0
53,13.0
54,7.0
55,14.0
56,8.0
57,17.0
58,14.0
59,13.0
60,7.0
61,19.0
62,13.0
63,10.0
64,8.0
65,16.0
66,15.0
67,8.0
68,12.0
69,13.0
70,13.0
71,14.0
72,13.0
73,6.0
74,9.0
75,26.0
76,7.0
77,14.0
78,23.0
79,9.0
80,7.0
81,20.0
82,14.0
83,36.0
84,18.0
85,10.0
86,14.0
87,13.0
88,12.0
89,8.0
90,22.0
91,22.0
92,10.0
93,10.0
94,6.0
95,10.0
96,8.0
97,9.0
98,15.0
99,12.0
100,11.0
101,7.0
102,17.0
103,6.0
104,20.0
105,9.0
106,7.0
107,17.0
108,17.0
109,9.0
110,7.0
111,9.0
112,20.0
113,8.0
114,25.0
115,12.0
116,8.0
117,9.0
118,16.0
119,33.0
120,8.0
121,9.0
122,8.0
123,20.0
124,8.0
125,9.0
126,17.0
127,7.0
128,14.0
129,21.0
130,16.0
131,21.0
132,9.0
133,19.0
134,15.0
135,11.0
136,10.0
137,9.0
138,13.0
139,11.0
140,11.0
141,13.0
142,17.0
143,11.0
144,9.0
145,11.0
146,12.0
147,10.0
148,11.0
149,7.0
150,8.0
151,9.0
152,19.0
153,15.0
154,7.0
155,16.0
156,12.0
157,14.0
158,19.0
159,7.0
160,12.0
161,8.0
162,13.0
163,15.0
164,13.0
165,7.0
166,11.0
167,10.0
168,7.0
169,6.0
170,16.0
171,6.0
172,12.0
173,11.0
174,8.0
175,8.0
176,17.0
177,13.0
178,14.0
179,17.0
180,8.0
181,16.0
182,11.0
183,8.0
184,10.0
185,31.0
186,22.0
187,16.0
188,15.0
189,28.0
190,12.0
191,8.0
192,12.0
193,7.0
194,15.0
195,8.0
196,11.0
197,9.0
198,25.0
199,11.0
200,8.0
201,12.0
202,15.0
203,12.0
204,8.0
205,11.0
206,10.0
207,7.0
208,15.0
209,10.0
210,15.0
211,18.0
212,9.0
213,7.0
214,18.0
215,8.0
216,26.0
217,29.0
218,12.0
219,10.0
220,20.0
221,8.0
222,11.0
223,16.0
224,18.0
225,22.0
226,4.0
227,11.0
228,5.0
229,12.0
230,9.0
231,12.0
232,19.0
233,17.0
234,19.0
235,12.0
236,11.0
237,13.0
238,11.0
239,4.0
240,11.0
241,11.0
242,11.0
243,5.0
244,12.0
245,29.0
246,14.0
247,10.0
248,19.0
249,14.0
250,7.0
251,13.0
252,11.0
253,6.0
254,6.0
255,9.0
256,0.0
257,15.0
258,16.0
259,9.0
260,34.0
261,8.0
262,12.0
263,7.0
264,14.0
265,21.0
266,12.0
267,7.0
268,9.0
269,10.0
270,10.0
271,22.0
272,21.0
273,11.0
274,11.0
275,16.0
276,13.0
277,11.0
278,9.0
279,7.0
280,28.0
281,8.0
282,10.0
283,7.0
284,21.0
285,15.0
286,8.0
287,8.0
288,12.0
289,29.0
290,10.0
291,13.0
292,7.0
293,6.0
294,10.0
295,10.0
296,10.0
297,15.0
298,10.0
299,9.0
300,16.0
301,9.0
302,20.0
303,11.0
304,5.0
305,14.0
306,8.0
307,7.0
308,11.0
309,16.0
310,19.0
311,8.0
312,12.0
313,7.0
314,14.0
315,21.0
316,11.0
317,9.0
318,6.0
319,18.0
320,11.0
321,15.0
322,9.0
323,10.0
324,10.0
325,25.0
326,18.0
327,6.0
328,17.0
329,11.0
330,5.0
331,4.0
332,9.0
333,7.0
334,13.0
335,23.0
336,18.0
337,9.0
338,11.0
339,17.0
340,11.0
341,15.0
342,12.0
343,17.0
344,18.0
345,14.0
346,11.0
347,6.0
348,8.0
349,11.0
350,14.0
351,10.0
352,11.0
353,14.0
354,14.0
355,8.0
356,10.0
357,10.0
358,11.0
359,9.0
360,8.0
361,23.0
362,11.0
363,7.0
364,19.0
365,8.0
366,10.0
367,8.0
368,16.0
369,10.0
370,10.0
371,18.0
372,7.0
373,8.0
374,22.0
375,12.0
376,18.0
377,16.0
378,8.0
379,7.0
380,16.0
381,7.0
382,8.0
383,19.0
384,11.0
385,12.0
386,8.0
387,8.0
388,9.0
389,10.0
390,14.0
391,10.0
392,29.0
393,14.0
394,13.0
395,8.0
396,6.0
397,19.0
398,19.0
399,8.0
400,10.0
401,15.0
402,9.0
403,10.0
404,12.0
405,11.0
406,11.0
407,15.0
408,16.0
409,7.0
410,7.0
411,12.0
412,32.0
413,11.0
414,10.0
415,13.0
416,14.0
417,19.0
418,14.0
419,12.0
420,7.0
421,13.0
422,18.0
423,12.0
424,16.0
425,11.0
426,16.0
427,10.0
428,11.0
429,5.0
430,21.0
431,13.0
432,14.0
433,7.0
434,13.0
435,8.0
436,6.0
437,11.0
438,15.0
439,23.0
440,15.0
441,6.0
442,21.0
443,6.0
444,16.0
445,9.0
446,9.0
447,11.0
448,7.0
449,14.0
450,10.0
451,16.0
452,15.0
453,12.0
454,15.0
455,8.0
456,16.0
457,15.0
458,10.0
459,8.0
460,9.0
461,9.0
462,14.0
463,15.0
464,7.0
465,8.0
466,11.0
467,13.0
468,15.0
469,12.0
470,7.0
471,9.0
472,33.0
473,8.0
474,18.0
475,6.0
476,19.0
477,18.0
478,29.0
479,22.0
480,9.0
481,17.0
482,15.0
483,10.0
484,21.0
485,6.0
486,14.0
487,22.0
488,6.0
489,23.0
490,18.0
491,15.0
492,8.0
493,9.0
494,13.0
495,29.0
496,34.0
497,12.0
498,18.0
499,10.0
500,11.0
501,10.0
502,10.0
503,13.0
504,16.0
505,15.0
506,11.0
507,8.0
508,10.0
509,4.0
510,18.0
511,9.0
512,22.0
513,16.0
514,8.0
515,11.0
516,8.0
517,12.0
518,13.0
519,5.0
520,9.0
521,4.0
522,21.0
523,16.0
524,23.0
525,10.0
526,15.0
527,24.0
528,13.0
529,12.0
530,6.0
531,9.0
532,9.0
533,12.0
534,11.0
535,8.0
536,15.0
537,7.77538
538,7.0
539,10.0
540,11.0
541,9.0
542,10.0
543,19.0
544,16.0
545,13.0
546,22.0
547,7.0
548,14.0
549,10.0
550,17.0
551,11.0
552,12.0
553,15.0
554,28.0
555,18.0
556,13.0
557,14.0
558,11.0
559,21.0
560,23.0
561,10.0
562,16.0
563,15.0
564,13.0
565,9.0
566,11.0
567,19.0
568,18.0
569,19.0
570,18.0
571,7.0
572,10.0
573,8.0
574,10.0
575,12.0
576,11.0
577,13.0
578,27.0
579,15.0
580,10.0
581,10.0
582,17.0
583,21.0
584,23.0
585,10.0
586,20.0
587,11.0
588,8.0
589,12.0
590,11.0
591,18.0
592,8.0
593,24.0
594,9.0
595,17.0
596,9.0
597,14.0
598,13.0
599,9.0
600,14.0
601,6.0
602,8.0
603,9.0
604,12.0
605,9.0
606,24.0
607,9.0
608,8.0
609,15.0
610,9.0
611,13.0
612,8.0
613,12.0
614,21.0
615,11.0
616,9.0
617,19.0
618,14.0
619,24.0
620,11.0
621,22.0
622,12.0
623,6.0
624,10.0
625,6.0
626,8.0
627,15.0
628,8.0
629,12.0
630,19.0
631,15.0
632,11.0
633,11.0
634,11.0
635,14.0
636,9.0
637,3.0
638,10.0
639,17.0
640,19.0
641,9.0
642,15.0
643,11.0
644,14.0
645,5.0
646,20.0
647,11.0
648,18.0
649,8.0
650,10.0
651,17.0
652,5.0
653,12.0
654,10.0
655,3.0
656,14.0
657,12.0
658,10.0
659,10.0
660,12.0
661,22.0
662,16.0
663,11.0
664,9.0
665,18.0
666,8.0
667,13.0
668,10.0
669,11.0
670,8.0
671,5.0
672,8.0
673,7.0
674,13.0
675,7.0
676,20.0
677,16.0
678,8.0
679,10.0
680,8.0
681,7.0
682,9.0
683,17.0
684,9.0
685,14.0
686,14.0
687,9.0
688,11.0
689,23.0
690,9.0
691,8.0
692,13.0
693,8.0
694,11.0
695,22.0
696,8.0
697,11.0
698,14.0
699,12.0
700,6.0
701,5.0
702,13.0
703,9.0
704,16.0
705,17.0
706,16.0
707,10.0
708,25.0
709,10.0
710,15.0
711,19.0
712,8.0
713,11.0
714,14.0
715,9.0
716,7.0
717,9.0
718,7.0
719,10.0
720,13.0
721,8.0
722,9.0
723,12.0
724,18.0
725,9.0
726,8.0
727,11.0
728,11.0
729,8.0
730,11.0
731,16.0
732,14.0
733,24.0
734,17.0
735,7.0
736,7.0
737,9.0
738,11.0
739,5.0
740,9.0
741,15.0
742,11.0
743,14.0
744,9.0
745,17.0
746,7.0
747,22.0
748,9.0
749,13.0
750,12.0
751,12.0
752,22.0
753,10.0
754,8.0
755,13.0
756,16.0
757,14.0
758,16.0
759,9.0
760,13.0
761,10.0
762,10.0
763,11.0
764,12.0
765,17.0
766,13.0
767,15.0
768,8.0
769,11.0
770,11.0
771,13.0
772,11.0
773,10.0
774,27.0
775,11.0
776,0.0
777,11.0
778,8.0
779,11.0
780,30.0
781,16.0
782,10.0
783,7.0
784,9.0
785,9.0
786,11.0
787,10.0
788,15.0
789,12.0
790,8.0
791,22.0
792,14.0
793,9.0
794,14.0
795,9.0
796,13.0
797,24.0
798,6.0
799,6.0
800,6.0
801,19.0
802,13.0
803,10.0
804,16.0
805,8.0
806,15.0
807,14.0
808,12.0
809,12.0
810,10.0
811,10.0
812,9.0
813,7.0
814,10.0
815,13.0
816,13.0
817,19.0
818,8.0
819,15.0
820,15.0
821,8.0
822,13.0
823,8.0
824,15.0
825,14.0
826,7.0
827,28.0
828,9.0
829,20.0
830,13.0
831,7.0
832,15.0
833,19.0
834,13.0
835,36.0
836,13.0
837,11.0
838,16.0
839,9.0
840,11.0
841,15.0
842,7.0
843,8.0
844,11.0
845,9.0
846,8.0
847,11.0
848,11.0
849,13.0
850,22.0
851,21.0
852,13.0
853,15.0
854,11.0
855,16.0
856,18.0
857,10.0
858,12.0
859,14.0
860,20.0
861,17.0
862,12.0
863,12.0
864,6.0
865,10.0
866,13.0
867,22.0
868,9.0
869,17.0
870,32.0
871,16.0
872,16.0
873,14.0
874,6.0
875,15.0
876,19.0
877,15.0
878,6.0
879,8.0
880,15.0
881,7.0
882,17.0
883,9.0
884,21.0
885,9.0
886,16.0
887,10.0
888,5.0
889,11.0
890,11.0
891,7.0
892,7.0
893,9.0
894,25.0
895,10.0
896,9.0
897,8.0
898,10.0
899,8.0
900,15.0
901,14.0
902,16.0
903,14.0
904,10.0
905,8.0
906,9.0
907,12.0
908,20.0
909,11.0
910,12.0
911,6.0
912,11.0
913,16.0
914,7.0
915,8.0
916,11.0
917,9.0
918,14.0
919,8.0
920,9.0
921,9.0
922,8.0
923,8.0
924,13.0
925,14.0
926,15.0
927,19.0
928,8.0
929,13.0
930,13.0
931,8.0
932,9.0
933,10.0
934,8.0
935,14.0
936,8.0
937,28.0
938,13.0
939,10.0
940,15.0
941,16.0
942,9.0
943,11.0
944,10.0
945,15.0
946,11.0
947,12.0
948,23.0
949,11.0
950,7.0
951,11.0
952,11.0
953,8.0
954,9.0
955,13.0
956,9.0
957,9.0
958,9.0
959,11.0
960,8.0
961,24.0
962,19.0
963,13.0
964,8.0
965,15.0
966,13.0
967,11.0
968,7.0
969,9.0
970,8.0
971,11.0
972,12.0
973,8.0
974,9.0
975,10.0
976,13.0
977,10.0
978,17.0
979,8.0
980,9.0
981,26.0
982,20.0
983,11.0
984,6.0
985,35.0
986,13.0
987,22.0
988,10.0
989,12.0
990,9.0
991,8.0
992,13.0
993,9.0
994,9.0
995,24.0
996,18.0
997,11.0
998,7.0
999,12.0
1000,9.0
1001,9.0
1002,8.0
1003,12.0
1004,20.0
1005,9.0
1006,13.0
1007,8.0
1008,18.0
1009,10.0
1010,7.0
1011,12.0
1012,8.0
1013,4.0
1014,12.0
1015,4.0
1016,12.0
1017,23.0
1018,20.0
1019,9.0
1020,7.0
1021,17.0
1022,8.0
1023,12.0
1024,18.0
1025,8.0
1026,20.0
1027,10.0
1028,23.0
1029,11.0
1030,21.0
1031,12.0
1032,8.0
1033,10.0
1034,9.0
1035,7.0
1036,12.0
1037,6.0
1038,10.0
1039,10.0
1040,10.0
1041,9.0
1042,8.0
1043,8.0
1044,10.0
1045,18.0
1046,16.0
1047,13.0
1048,20.0
1049,17.0
1050,11.0
1051,7.0
1052,12.0
1053,18.0
1054,11.0
1055,6.0
1056,7.0
1057,13.0
1058,10.0
1059,12.0
1060,7.0
1061,15.0
1062,10.0
1063,19.0
1064,12.0
1065,12.0
1066,15.0
1067,7.0
1068,14.0
1069,12.0
1070,8.0
1071,8.0
1072,17.0
1073,9.0
1074,8.0
1075,10.0
1076,11.0
1077,9.0
1078,13.0
1079,7.0
1080,15.0
1081,16.0
1082,20.0
1083,10.0
1084,6.0
1085,9.0
1086,7.0
1087,7.0
1088,7.0
1089,11.0
1090,20.0
1091,12.0
1092,10.0
1093,6.0
1094,7.0
1095,15.0
1096,12.0
1097,9.0
1098,16.0
1099,8.0
1100,10.0
1101,13.0
1102,12.0
1103,22.0
1104,13.0
1105,9.0
1106,12.0
1107,11.0
1108,11.0
1109,14.0
1110,15.0
1111,15.0
1112,13.0
1113,15.0
1114,26.0
1115,18.0
1116,9.0
1117,11.0
1118,10.0
1119,7.0
1120,11.0
1121,14.0
1122,14.0
1123,16.0
1124,10.0
1125,14.0
1126,19.0
1127,7.0
1128,10.0
1129,6.0
1130,7.0
1131,14.0
1132,21.0
1133,12.0
1134,12.0
1135,22.0
1136,10.0
1137,8.0
1138,21.0
1139,5.0
1140,16.0
1141,26.0
1142,13.0
1143,23.0
1144,16.0
1145,6.0
1146,24.0
1147,22.0
1148,10.0
1149,6.0
1150,14.0
1151,9.0
1152,23.0
1153,18.0
1154,11.0
1155,12.0
1156,8.0
1157,25.0
1158,9.0
1159,14.0
1160,24.0
1161,22.0
1162,19.0
1163,9.0
1164,8.0
1165,11.0
1166,8.0
1167,24.0
1168,6.0
1169,12.0
1170,10.0
1171,17.0
1172,22.0
1173,11.0
1174,16.0
1175,14.0
1176,10.0
1177,9.0
1178,13.0
1179,17.0
1180,16.0
1181,8.0
1182,13.0
1183,9.0
1184,23.0
1185,8.0
1186,12.0
1187,6.0
1188,14.0
1189,23.0
1190,14.0
1191,9.0
1192,8.0
1193,6.0
1194,10.0
1195,12.0
1196,9.0
1197,7.0
1198,24.0
1199,8.0
1200,10.0
1201,15.0
1202,22.0
1203,10.0
1204,11.0
1205,7.0
1206,15.0
1207,8.0
1208,22.0
1209,16.0
1210,11.0
1211,10.0
1212,26.0
1213,23.0
1214,10.0
1215,12.0
1216,13.0
1217,12.0
1218,7.0
1219,20.0
1220,20.0
1221,11.0
1222,17.0
1223,16.0
1224,14.0
1225,8.0
1226,13.0
1227,25.0
1228,9.0
1229,10.0
1230,14.0
1231,10.0
1232,7.0
1233,10.0
1234,16.0
1235,8.0
1236,9.0
1237,18.0
1238,9.0
1239,9.0
1240,7.0
1241,10.0
1242,15.0
1243,18.0
1244,21.0
1245,17.0
1246,14.0
1247,9.0
1248,13.0
1249,12.0
1250,11.0
1251,11.0
1252,17.0
1253,16.0
1254,41.0
1255,10.0
1256,7.0
1257,9.0
1258,10.0
1259,7.0
1260,12.0
1261,7.0
1262,7.0
1263,11.0
1264,10.0
1265,8.0
1266,8.0
1267,9.0
1268,15.0
1269,19.0
1270,15.0
1271,15.0
1272,17.0
1273,10.0
1274,16.0
1275,5.0
1276,7.0
1277,28.0
1278,14.0
1279,11.0
1280,9.0
1281,9.0
1282,12.0
1283,23.0
1284,13.0
1285,27.0
1286,13.0
1287,9.0
1288,16.0
1289,8.0
1290,12.0
1291,6.0
1292,9.0
1293,13.0
1294,13.0
1295,9.0
1296,15.0
1297,12.0
1298,10.0
1299,16.0
1300,11.0
1301,9.0
1302,16.0
1303,12.0
1304,10.0
1305,9.0
1306,7.0
1307,13.0
1308,10.0
1309,22.0
1310,10.0
1311,21.0
1312,15.0
1313,8.0
1314,10.0
1315,7.0
1316,14.0
1317,17.0
1318,14.0
1319,19.0
1320,18.0
1321,9.0
1322,24.0
1323,10.0
1324,11.0
1325,11.0
1326,14.0
1327,6.0
1328,21.0
1329,8.0
1330,13.0
1331,17.0
1332,8.0
1333,14.0
1334,13.0
1335,14.0
1336,9.0
1337,9.0
1338,8.0
1339,11.0
1340,17.0
1341,7.0
1342,18.0
1343,12.0
1344,12.0
1345,8.0
1346,11.0
1347,9.0
1348,14.0
1349,19.0
1350,21.0
1351,15.0
1352,10.0
1353,18.0
1354,24.0
1355,20.0
1356,8.0
1357,19.0
1358,17.0
1359,7.0
1360,8.0
1361,14.0
1362,11.0
1363,11.0
1364,28.0
1365,8.0
1366,22.0
1367,13.0
1368,10.0
1369,12.0
1370,7.0
1371,12.0
1372,9.0
1373,17.0
1374,17.0
1375,13.0
1376,15.0
1377,8.0
1378,7.0
1379,17.0
1380,7.0
1381,10.0
1382,9.0
1383,15.0
1384,11.0
1385,19.0
1386,11.0
1387,10.0
1388,12.0
1389,10.0
1390,15.0
1391,11.0
1392,12.0
1393,10.0
1394,9.0
1395,10.0
1396,7.0
1397,21.0
1398,17.0
1399,20.0
1400,27.0
1401,8.0
1402,18.0
1403,18.0
1404,12.0
1405,10.0
1406,7.0
1407,8.0
1408,18.0
1409,11.0
1410,8.0
1411,12.0
1412,13.0
1413,14.0
1414,7.0
1415,12.0
1416,10.0
1417,16.0
1418,9.0
1419,15.0
1420,14.0
1421,13.0
1422,7.0
1423,16.0
1424,21.0
1425,11.0
1426,20.0
1427,15.0
1428,7.0
1429,11.0
1430,15.0
1431,9.0
1432,21.0
1433,16.0
1434,4.0
1435,15.0
1436,14.0
1437,14.0
1438,13.0
1439,14.0
1440,10.0
1441,12.0
1442,15.0
1443,14.0
1444,5.0
1445,13.0
1446,13.0
1447,14.0
1448,11.0
1449,7.0
1450,15.0
1451,6.0
1452,19.0
1453,11.0
1454,18.0
1455,4.0
1456,7.0
1457,11.0
1458,9.0
1459,10.0
1460,9.0
1461,10.0
1462,21.0
1463,17.0
1464,17.0
1465,16.0
1466,9.0
1467,5.0
1468,10.0
1469,10.0
1470,11.0
1471,7.0
1472,8.0
1473,6.0
1474,15.0
1475,4.0
1476,12.0
1477,10.0
1478,14.0
1479,21.0
1480,14.0
1481,11.0
1482,20.0
1483,8.0
1484,15.0
1485,10.0
1486,10.0
1487,9.0
1488,8.0
1489,16.0
1490,15.0
1491,8.0
1492,11.0
1493,10.0
1494,11.0
1495,10.0
1496,10.0
1497,18.0
1498,18.0
1499,14.0
1500,10.0
1501,7.0
1502,8.0
1503,21.0
1504,12.0
1505,15.0
1506,13.0
1507,14.0
1508,12.0
1509,10.0
1510,14.0
1511,11.0
1512,15.0
1513,16.0
1514,10.0
1515,11.0
1516,7.0
1517,17.0
1518,13.0
1519,10.0
1520,14.0
1521,15.0
1522,17.0
1523,19.0
1524,19.0
1525,11.0
1526,14.0
1527,9.0
1528,9.0
1529,4.0
1530,24.0
1531,16.0
1532,12.0
1533,10.0
1534,8.0
1535,8.0
1536,15.0
1537,8.0
1538,9.0
1539,14.0
1540,10.0
1541,11.0
1542,9.0
1543,20.0
1544,14.0
1545,9.0
1546,7.0
1547,14.0
1548,17.0
1549,9.0
1550,7.0
1551,18.0
1552,11.0
1553,16.0
1554,8.0
1555,12.0
1556,9.0
1557,17.0
1558,22.0
1559,11.0
1560,13.0
1561,9.0
1562,12.0
1563,14.0
1564,6.0
1565,25.0
1566,12.0
1567,8.0
1568,11.0
1569,15.0
1570,18.0
1571,10.0
1572,9.0
1573,9.0
1574,12.0
1575,16.0
1576,9.0
1577,11.0
1578,9.0
1579,12.0
1580,26.0
1581,16.0
1582,15.0
1583,13.0
1584,6.0
1585,9.0
1586,8.0
1587,16.0
1588,21.0
1589,11.0
1590,10.0
1591,16.0
1592,9.0
1593,9.0
1594,33.0
1595,11.0
1596,12.0
1597,11.0
1598,10.0
1599,17.0
1600,12.0
1601,10.0
1602,8.0
1603,14.0
1604,22.0
1605,11.0
1606,17.0
1607,19.0
1608,6.0
1609,6.0
1610,18.0
1611,14.0
1612,11.0
1613,15.0
1614,10.0
1615,18.0
1616,8.0
1617,12.0
1618,13.0
1619,12.0
1620,11.0
1621,10.0
1622,23.0
1623,11.0
1624,11.0
1625,17.0
1626,13.0
1627,4.0
1628,23.0
1629,8.0
1630,17.0
1631,8.0
1632,6.0
1633,14.0
1634,8.0
1635,16.0
1636,19.0
1637,9.0
1638,7.0
1639,13.0
1640,11.0
1641,6.0
1642,6.0
1643,13.0
1644,10.0
1645,7.0
1646,6.0
1647,21.0
1648,10.0
1649,25.0
1650,11.0
1651,26.0
1652,11.0
1653,8.0
1654,10.0
1655,10.0
1656,15.0
1657,16.0
1658,9.0
1659,15.0
1660,25.0
1661,12.0
1662,14.0
1663,16.0
1664,25.0
1665,28.0
1666,7.0
1667,20.0
1668,7.0
1669,13.0
1670,10.0
1671,17.0
1672,18.0
1673,12.0
1674,13.0
1675,11.0
1676,18.0
1677,12.0
1678,18.0
1679,21.0
1680,21.0
1681,10.0
1682,7.0
1683,15.0
1684,12.0
1685,13.0
1686,7.0
1687,16.0
1688,11.0
1689,6.0
1690,9.0
1691,12.0
1692,15.0
1693,12.0
1694,8.0
1695,12.0
1696,17.0
1697,17.0
1698,15.0
1699,9.0
1700,12.0
1701,10.0
1702,7.0
1703,13.0
1704,17.0
1705,9.0
1706,15.0
1707,17.0
1708,20.0
1709,9.0
1710,11.0
1711,9.0
1712,17.0
1713,6.0
1714,10.0
1715,14.0
1716,7.0
1717,14.0
1718,18.0
1719,11.0
1720,17.0
1721,19.0
1722,8.0
1723,17.0
1724,10.0
1725,9.0
1726,6.0
1727,7.0
1728,13.0
1729,13.0
1730,26.0
1731,9.0
1732,11.0
1733,8.0
1734,7.0
1735,7.0
1736,19.0
1737,16.0
1738,26.0
1739,7.0
1740,9.0
1741,13.0
1742,18.0
1743,13.0
1744,14.0
1745,7.0
1746,16.0
1747,27.0
1748,10.0
1749,10.0
1750,15.0
1751,9.0
1752,13.0
