,Wind
0,10.0
1,28.0
2,7.0
3,15.0
4,7.0
5,10.0
6,17.0
7,7.0
8,12.0
9,10.0
10,22.0
11,41.0
12,21.0
13,13.0
14,14.0
15,10.0
16,11.0
17,17.0
18,13.0
19,5.0
20,11.0
21,14.0
22,9.0
23,19.0
24,7.0
25,15.0
26,12.0
27,9.0
28,9.0
29,21.0
30,13.0
31,10.0
32,16.0
33,28.0
34,23.0
35,13.0
36,8.0
37,8.0
38,14.0
39,16.0
40,14.0
41,21.0
42,18.0
43,24.0
44,12.0
45,13.0
46,8.0
47,6.0
48,7.0
49,15.0
50,24.0
51,15.0
52,8.0
53,19.0
54,15.0
55,11.0
56,10.0
57,14.0
58,9.0
59,6.0
60,11.0
61,11.0
62,11.0
63,13.0
64,11.0
65,7.0
66,10.0
67,20.0
68,8.0
69,9.0
70,22.0
71,12.0
72,9.0
73,7.0
74,7.0
75,14.0
76,15.0
77,8.0
78,23.0
79,21.0
80,15.0
81,10.0
82,9.0
83,19.0
84,3.0
85,14.0
86,25.0
87,8.0
88,13.0
89,8.0
90,14.0
91,18.0
92,11.0
93,19.0
94,13.0
95,10.0
96,8.0
97,11.0
98,32.0
99,11.0
100,20.0
101,33.0
102,21.0
103,11.0
104,14.0
105,19.0
106,7.0
107,15.0
108,13.0
109,15.0
110,8.0
111,12.0
112,9.0
113,18.0
114,14.0
115,9.0
116,10.0
117,24.0
118,16.0
119,10.0
120,18.0
121,10.0
122,11.0
123,19.0
124,17.0
125,33.0
126,21.0
127,8.0
128,9.0
129,21.0
130,18.0
131,13.0
132,6.0
133,13.0
134,6.0
135,15.0
136,6.0
137,9.0
138,13.0
139,6.0
140,9.0
141,18.0
142,13.0
143,15.0
144,11.0
145,8.0
146,8.0
147,8.0
148,13.0
149,6.0
150,14.0
151,9.0
152,8.0
153,32.0
154,13.0
155,18.0
156,10.0
157,16.0
158,11.0
159,13.0
160,24.0
161,26.0
162,22.0
163,22.0
164,17.0
165,19.0
166,14.0
167,11.0
168,28.0
169,4.0
170,6.0
171,8.0
172,35.0
173,15.0
174,14.0
175,20.0
176,13.0
177,11.0
178,11.0
179,19.0
180,9.0
181,7.0
182,8.0
183,14.0
184,12.0
185,17.0
186,27.0
187,10.0
188,12.0
189,10.0
190,12.0
191,13.0
192,11.0
193,14.0
194,9.0
195,8.0
196,16.0
197,26.0
198,10.0
199,8.0
200,15.0
201,11.0
202,10.0
203,14.0
204,19.0
205,10.0
206,11.0
207,13.0
208,8.0
209,36.0
210,13.0
211,26.0
212,7.0
213,10.0
214,12.0
215,17.0
216,16.0
217,8.0
218,9.0
219,15.0
220,20.0
221,13.0
222,14.0
223,17.0
224,9.0
225,12.0
226,10.0
227,6.0
228,16.0
229,7.0
230,12.0
231,19.0
232,7.0
233,9.0
234,20.0
235,13.0
236,15.0
237,8.0
238,8.0
239,13.0
240,20.0
241,15.0
242,12.0
243,19.0
244,12.0
245,6.0
246,8.0
247,7.0
248,20.0
249,7.0
250,9.0
251,10.0
252,12.0
253,17.0
254,11.0
255,17.0
256,33.0
257,19.0
258,9.0
259,13.0
260,18.0
261,8.0
262,8.0
263,10.0
264,8.0
265,20.0
266,15.0
267,17.0
268,11.0
269,17.0
270,6.0
271,9.0
272,18.0
273,8.0
274,14.0
275,8.0
276,8.0
277,6.0
278,23.0
279,16.0
280,18.0
281,17.0
282,15.0
283,10.0
284,7.0
285,14.0
286,12.0
287,8.0
288,8.0
289,23.0
290,11.0
291,10.0
292,11.0
293,9.0
294,7.0
295,12.0
296,9.0
297,8.0
298,9.0
299,18.0
300,7.0
301,16.0
302,13.0
303,17.0
