,Wind
0,8.0
1,17.0
2,14.0
3,12.0
4,18.0
5,10.0
6,6.0
7,8.0
8,15.0
9,9.0
10,10.0
11,17.0
12,14.0
13,7.0
14,7.0
15,8.0
16,7.0
17,11.0
18,9.0
19,7.0
20,15.0
21,14.0
22,11.0
23,9.0
24,26.0
25,10.0
26,8.0
27,8.0
28,6.0
29,17.0
30,14.0
31,9.0
32,16.0
33,13.0
34,9.0
35,14.0
36,16.0
37,8.0
38,9.0
39,14.0
40,10.0
41,15.0
42,29.0
43,10.0
44,11.0
45,16.0
46,13.0
47,11.0
48,17.0
49,13.0
50,10.0
51,9.0
52,26.0
53,12.0
54,12.0
55,24.0
56,5.0
57,19.0
58,14.0
59,17.0
60,8.0
61,7.0
62,8.0
63,11.0
64,14.0
65,21.0
66,9.0
67,21.0
68,16.0
69,10.0
70,10.0
71,9.0
72,11.0
73,14.0
74,19.0
75,32.0
76,6.0
77,43.0
78,19.0
79,8.0
80,11.0
81,18.0
82,11.0
83,14.0
84,7.0
85,16.0
86,14.0
87,20.0
88,10.0
89,19.0
90,14.0
91,8.0
92,9.0
93,20.0
94,12.0
95,14.0
96,6.0
97,9.0
98,17.0
99,25.0
100,13.0
101,19.0
102,17.0
103,14.0
104,19.0
105,26.0
106,15.0
107,11.0
108,14.0
109,7.0
110,7.0
111,17.0
112,15.0
113,9.0
114,9.0
115,13.0
116,11.0
117,8.0
118,12.0
119,10.0
120,7.0
121,15.0
122,15.0
123,11.0
124,9.0
125,16.0
126,13.0
127,8.0
128,7.0
129,9.0
130,19.0
131,7.0
132,6.0
133,17.0
134,15.0
135,11.0
136,7.0
137,8.0
138,13.0
139,4.0
140,13.0
141,16.0
142,11.0
143,12.0
144,13.0
145,12.0
146,12.0
147,19.0
148,13.0
149,13.0
150,6.0
151,9.0
152,8.0
153,14.0
154,6.0
155,10.0
156,12.0
157,11.0
158,11.0
159,10.0
160,10.0
161,10.0
162,13.0
163,13.0
164,4.0
165,20.0
166,14.0
167,18.0
168,10.0
169,6.0
170,8.0
171,14.0
172,22.0
173,17.0
174,29.0
175,7.0
176,8.0
177,7.0
178,8.0
179,6.0
180,9.0
181,7.0
182,19.0
183,5.0
184,9.0
185,8.0
186,16.0
187,9.0
188,9.0
189,20.0
190,10.0
191,15.0
192,21.0
193,8.0
194,3.0
195,8.0
196,24.0
197,5.0
198,12.0
199,12.0
200,10.0
201,7.0
202,6.0
203,17.0
204,10.0
205,8.0
206,22.0
207,15.0
208,9.0
209,8.0
210,20.0
211,18.0
212,6.0
213,11.0
214,10.0
215,8.0
216,9.0
217,22.0
218,19.0
219,9.0
220,13.0
221,16.0
222,13.0
223,10.0
224,14.0
225,13.0
226,14.0
227,11.0
228,18.0
229,6.0
230,8.0
231,8.0
232,18.0
233,12.0
234,20.0
235,9.0
236,28.0
237,9.0
238,7.0
239,10.0
240,14.0
241,15.0
242,11.0
243,14.0
244,16.0
245,11.0
246,7.0
247,12.0
248,12.0
249,8.0
250,11.0
251,15.0
252,7.0
253,12.0
254,16.0
255,23.0
256,10.0
257,10.0
258,19.0
259,14.0
260,9.0
261,7.0
262,10.0
263,11.0
264,26.0
265,12.0
266,7.0
267,7.0
268,12.0
269,8.0
270,10.0
271,9.0
272,8.0
273,20.0
274,7.0
275,14.0
276,12.0
277,18.0
278,16.0
279,9.0
280,10.0
281,9.0
282,9.0
283,16.0
284,13.0
285,11.0
286,8.0
287,8.0
288,11.0
289,10.0
290,7.0
291,25.0
292,12.0
293,9.0
294,15.0
295,9.0
296,12.0
297,12.0
298,24.0
299,22.0
300,9.0
301,8.0
302,10.0
303,8.0
304,12.0
305,11.0
306,12.0
307,15.0
308,8.0
309,9.0
310,16.0
311,16.0
312,10.0
313,8.0
314,10.0
315,11.0
316,13.0
317,12.0
318,23.0
319,12.0
320,13.0
321,9.0
322,5.0
323,15.0
324,15.0
325,28.0
326,11.0
327,13.0
328,9.0
329,6.0
330,13.0
331,7.0
332,7.0
333,11.0
334,7.0
335,9.0
336,9.0
337,11.0
338,15.0
339,18.0
340,9.0
341,15.0
342,34.0
343,11.0
344,10.0
345,15.0
346,5.0
347,14.0
348,8.0
349,9.0
350,15.0
351,12.0
352,7.0
353,6.0
354,7.0
355,19.0
356,10.0
357,9.0
358,16.0
359,18.0
360,8.0
361,15.0
362,12.0
363,20.0
364,8.0
365,28.0
366,15.0
367,6.0
368,19.0
369,18.0
370,10.0
371,11.0
372,8.0
373,9.0
374,12.0
375,23.0
376,11.0
377,9.0
378,8.0
379,13.0
380,9.0
381,21.0
382,6.0
383,11.0
384,24.0
385,9.0
386,10.0
387,9.0
388,17.0
389,15.0
390,11.0
391,18.0
392,18.0
393,19.0
394,22.0
395,15.0
396,5.0
397,9.0
398,8.0
399,22.0
400,8.0
401,20.0
402,11.0
403,9.0
404,16.0
405,15.0
406,10.0
407,11.0
408,10.0
409,18.0
410,14.0
411,10.0
412,11.0
413,11.0
414,9.0
415,10.0
416,13.0
417,19.0
418,15.0
419,7.0
420,7.0
421,9.0
422,14.0
423,18.0
424,8.0
425,11.0
426,11.0
427,15.0
428,11.0
429,7.0
430,11.0
431,12.0
432,7.0
433,14.0
434,8.0
435,17.0
436,5.0
437,20.0
438,16.0
439,7.0
440,13.0
441,15.0
442,15.0
443,14.0
444,15.0
445,16.0
446,7.0
447,15.0
448,7.0
449,10.0
450,13.0
451,11.0
452,19.0
453,29.0
454,12.0
455,32.0
456,31.0
457,10.0
458,6.0
459,13.0
460,12.0
461,14.0
462,32.0
463,9.0
464,7.0
465,12.0
466,22.0
467,11.0
468,9.0
469,7.0
470,16.0
471,11.0
472,16.0
473,15.0
474,15.0
475,19.0
476,28.0
477,8.0
478,9.0
479,11.0
480,14.0
481,11.0
482,18.0
483,5.0
484,8.0
485,14.0
486,10.0
487,11.0
488,15.0
489,22.0
490,11.0
491,11.0
492,16.0
493,10.0
494,13.0
495,13.0
496,9.0
497,18.0
498,22.0
499,9.0
500,16.0
501,18.0
502,20.0
503,16.0
504,6.0
505,10.0
506,15.0
507,16.0
508,9.0
509,10.0
510,23.0
511,8.0
512,13.0
513,23.0
514,17.0
515,15.0
516,18.0
517,6.0
518,7.0
519,14.0
520,8.0
521,21.0
522,10.0
523,5.0
524,10.0
525,12.0
526,11.0
527,6.0
528,11.0
529,8.0
530,13.0
531,11.0
532,4.0
533,23.0
534,6.0
535,8.0
536,14.0
537,9.0
538,11.0
539,15.0
540,12.0
541,7.0
542,13.0
543,10.0
544,15.0
545,5.0
546,10.0
547,8.0
548,19.0
549,10.0
550,24.0
551,10.0
552,21.0
553,15.0
554,9.0
555,9.0
556,14.0
557,10.0
558,36.0
559,8.0
560,9.0
561,8.0
562,18.0
563,13.0
564,8.0
565,16.0
566,8.0
567,18.0
568,11.0
569,4.0
570,16.0
571,6.0
572,11.0
573,10.0
574,18.0
575,11.0
576,9.0
577,9.0
578,15.0
579,10.0
580,6.0
581,16.0
582,21.0
583,11.0
584,10.0
585,13.0
586,10.0
587,25.0
588,11.0
589,23.0
590,12.0
591,9.0
592,21.0
593,6.0
594,21.0
595,13.0
596,6.0
597,10.0
598,9.0
599,16.0
600,12.0
601,13.0
602,10.0
603,13.0
604,16.0
605,7.0
606,9.0
607,13.0
608,12.0
609,28.0
610,14.0
611,11.0
612,8.0
613,8.0
614,8.0
615,17.0
616,15.0
617,8.0
618,21.0
619,12.0
620,14.0
621,13.0
622,10.0
623,15.0
624,7.0
625,10.0
626,8.0
627,8.0
628,16.0
629,16.0
630,12.0
631,9.0
632,10.0
633,9.0
634,8.0
635,15.0
636,18.0
637,11.0
638,26.0
639,28.0
640,7.0
641,10.0
642,13.0
643,22.0
644,23.0
645,25.0
646,16.0
647,14.0
648,11.0
649,19.0
650,12.0
651,6.0
652,7.0
653,14.0
654,26.0
655,15.0
656,11.0
657,10.0
658,11.0
659,7.0
660,17.0
661,11.0
662,15.0
663,14.0
664,12.0
665,10.0
666,23.0
667,12.0
668,12.0
669,10.0
670,19.0
671,12.0
672,13.0
673,12.0
674,7.0
675,8.0
676,15.0
677,16.0
678,15.0
679,11.0
680,21.0
681,13.0
682,10.0
683,21.0
684,12.0
685,8.0
686,26.0
687,14.0
688,15.0
689,6.0
690,9.0
691,4.0
692,7.0
693,8.0
694,19.0
695,13.0
696,34.0
697,17.0
698,12.0
699,16.0
700,15.0
701,27.0
702,8.0
703,13.0
704,18.0
705,10.0
706,18.0
707,6.0
708,10.0
709,17.0
710,16.0
711,9.0
712,9.0
713,12.0
714,9.0
715,9.0
716,10.0
717,10.0
718,14.0
719,11.0
720,29.0
721,12.0
722,19.0
723,15.0
724,14.0
725,15.0
726,10.0
727,16.0
728,19.0
729,13.0
730,11.0
